company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
Sligro Food Group,NL,,Veghel,,,Wholesale,Food Distributor,,,werken@sligro.nl,werkenbij@sligro.nl,,+31413343500,,,www.sligrofoodgroup.nl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Hanos,NL,,Nijmegen,,,Wholesale,Food Distributor,,,,,,,,,www.hanos.nl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Deli XL,NL,,Amsterdam,,,Wholesale,Food Distributor,,,,,,,,,www.delixl.nl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Java Foodservice,BE,,Brussels,,,Wholesale,Food Distributor,,,,,,,,,www.java.be,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Metro Belgium,BE,,Machelen,,,Wholesale,Food Distributor,,,,,,,,,www.metro.be,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Solucious,BE,,Brussels,,,Wholesale,Food Distributor,,,,,,+3223338888,,,www.solucious.be,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Makro Poland,PL,,Warsaw,,,Wholesale,Food Distributor,,,biuro.online@makro.pl,warszawaaleje@makro.pl,,+48225761500,,,www.makro.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Selgros Poland,PL,,Poznan,,,Wholesale,Food Distributor,,,dok.siedlce@selgros.pl,pracownikdok.118@selgros.pl,,+48856625105,,,www.selgros.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Makro Czech,CZ,,Prague,,,Wholesale,Food Distributor,,,info@makro.cz,,,+420281083083,,,www.makro.cz,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Bidvest Czech,CZ,,Prague,,,Wholesale,Food Distributor,,,,,,,,,www.bidvestcz.cz,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Metro Austria,AT,,Vienna,,,Wholesale,Food Distributor,,,voesendorf@metro.at,kontakt@metro-service.at,,+43800204205,,,www.metro.at,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Transgourmet Austria,AT,,Traun,,,Wholesale,Food Distributor,,,,,,+43507441000,,,www.transgourmet.at,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Kastner,AT,,Zwettl,,,Wholesale,Food Distributor,,,,,,,,,www.kastner.at,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Metro Hungary,HU,,Budapest,,,Wholesale,Food Distributor,,,info@metro.co.hu,,,+3680509050,,,www.metro.hu,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Metro Romania,RO,,Bucharest,,,Wholesale,Food Distributor,,,info.online@metro.ro,exemplu@email.com,,+40374115555,,,www.metro.ro,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Selgros Romania,RO,,Bucharest,,,Wholesale,Food Distributor,,,contact@selgros.ro,avertizori@selgros.ro,,,,,www.selgros.ro,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Metro Greece,GR,,Athens,,,Wholesale,Food Distributor,,,,,,,,,www.metro.com.gr,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Makro Portugal,PT,,Lisbon,,,Wholesale,Food Distributor,,,alfragide@makro.pt,,,+351214244600,,,www.makro.pt,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Recheio,PT,,Lisbon,,,Wholesale,Food Distributor,,,,,,,,,www.recheio.pt,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Axfood Snabbgross,SE,,Stockholm,,,Wholesale,Food Distributor,,,,,,,,,www.snabbgross.se,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Martin Servera,SE,,Stockholm,,,Wholesale,Food Distributor,,,namn@exempel.se,,,,,,www.martinservera.se,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Menigo,SE,,Gothenburg,,,Wholesale,Food Distributor,,,kundservice@menigo.se,,,,,,www.menigo.se,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Kespro,FI,,Helsinki,,,Wholesale,Food Distributor,,,paivi.falck@kesko.fi,panu.valjakka@kesko.fi,,+358105329731,,,www.kespro.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Heinon Tukku,FI,,Vantaa,,,Wholesale,Food Distributor,,,,,,,,,www.heinontukku.fi,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
ASKO Norway,NO,,Oslo,,,Wholesale,Food Distributor,,,,,,,,,www.asko.no,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Musgrave Marketplace,IE,,Cork,,,Wholesale,Food Distributor,,,,,,,,,www.musgravemarketplace.ie,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
BWG Foods,IE,,Dublin,,,Wholesale,Food Distributor,,,,,,,,,www.bwg.ie,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Tonnies Group,DE,,Rheda-Wiedenbruck,,,Food Producer,Meat Processor,,,,,,,,,www.toennies.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Westfleisch,DE,,Munster,,,Food Producer,Meat Processor,,,,,,+492514930,,,www.westfleisch.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Vion Food Group,NL,,Eindhoven,,,Food Producer,Meat Processor,,,farming@vionfood.com,groupcommunication@vionfood.com,,+31889953555,,,www.vionfoodgroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Danish Crown,DK,,Randers,,,Food Producer,Meat Processor,,,,,,+4589191919,,,www.danishcrown.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Cranswick,UK,,Hull,,,Food Producer,Meat Processor,,,woldfarms.breeding@cranswick.co.uk,wold.farms@cranswick.co.uk,,,,,www.cranswick.plc.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Tulip Ltd,UK,,Warrington,,,Food Producer,Meat Processor,,,,,,,,,www.tulipltd.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
ABP Food Group,IE,,Ardee,,,Food Producer,Meat Processor,,,,,,,,,www.abpfoodgroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Kepak Group,IE,,Dublin,,,Food Producer,Meat Processor,,,,,,+35318015000,,,www.kepak.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Cremonini Group,IT,,Castelvetro,,,Food Producer,Meat Processor,,,,,,+39059754611,,,www.cremonini.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Campofrio,ES,,Madrid,,,Food Producer,Meat Processor,,,,,,,,,www.campofriofoodgroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Animex,PL,,Warsaw,,,Food Producer,Meat Processor,,,inspektorod@animex.pl,,,,,,www.animex.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Sokoow,PL,,Sokolow Podlaski,,,Food Producer,Meat Processor,,,,,,+48256408200,,,www.sokolow.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Arla Foods,DK,,Viby,,,Food Producer,Dairy,,,,,,,,,www.arla.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
FrieslandCampina,NL,,Amersfoort,,,Food Producer,Dairy,,,,,,,,,www.frieslandcampina.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Lactalis,FR,,Laval,,,Food Producer,Dairy,,,dpo@fr.lactalis.com,,,,,,www.lactalis.fr,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Danone,FR,,Paris,,,Food Producer,Dairy,,,,,,,,,www.danone.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Muller Group,DE,,Freising,,,Food Producer,Dairy,,,,,,+4915158463638,,,www.muellergroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Hochland,DE,,Heimenkirch,,,Food Producer,Dairy,,,,,,,,,www.hochland-group.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Galbani,IT,,Milano,,,Food Producer,Dairy,,,,,,,,,www.galbani.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Parmalat,IT,,Parma,,,Food Producer,Dairy,,,,,,,,,www.parmalat.it,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Mlekovita,PL,,Wysokie Mazowieckie,,,Food Producer,Dairy,,,marketing@mlekovita.com.pl,sekretariat@mlekovita.com.pl,,+48862758200,,,www.mlekovita.com.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Greenyard,BE,,Sint-Katelijne-Waver,,,Food Producer,Fresh Produce,,,,,,,,,www.greenyard.group,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Total Produce,IE,,Dublin,,,Food Producer,Fresh Produce,,,info@doleplc.com,,,+35318872600,,,www.totalproduce.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Fyffes,IE,,Dublin,,,Food Producer,Fresh Produce,,,,,,,,,www.fyffes.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Univeg,BE,,Mechelen,,,Food Producer,Fresh Produce,,,,,,,,,www.univeg.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
The Greenery,NL,,Barendrecht,,,Food Producer,Fresh Produce,,,g.breed@thegreenery.com,a.wielink@thegreenery.com,,+310180655911,,,www.thegreenery.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Bakkavor,UK,,London,,,Food Producer,Fresh Produce,,,support@q4inc.com,,,,,,www.bakkavor.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Florette,FR,,Lessay,,,Food Producer,Fresh Produce,,,,,,,,,www.florette.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Nomad Foods,UK,,Feltham,,,Food Producer,Frozen Foods,,,media@nomadfoods.com,enquiry@nomadfoods.com,,+4402089183200,,,www.nomadfoods.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Iglo Group,DE,,Hamburg,,,Food Producer,Frozen Foods,,,,,,,,,www.iglo.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
McCain Foods,UK,,Scarborough,,,Food Producer,Frozen Foods,,,,,,,,,www.mccain.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Frosta,DE,,Bremerhaven,,,Food Producer,Frozen Foods,,,,,,,,,www.frosta.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Bonduelle,FR,,Villeneuve-dAscq,,,Food Producer,Frozen Foods,,,finance@bonduelle.com,,,,,,www.bonduelle.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Coca-Cola Europacific,UK,,London,,,Food Producer,Beverages,,,,,,+61292596222,,,www.cocacolaep.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Refresco,NL,,Rotterdam,,,Food Producer,Beverages,,,,,,,,,www.refresco.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Britvic,UK,,Hemel Hempstead,,,Food Producer,Beverages,,,,,,+443457581781,,,www.britvic.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Mondelez Europe,CH,,Zurich,,,Food Producer,Snacks,,,,,,+18479434000,,,www.mondelezinternational.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Lotus Bakeries,BE,,Lembeke,,,Food Producer,Bakery,,,,,,,,,www.lotusbakeries.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Puratos,BE,,Groot-Bijgaarden,,,Food Producer,Bakery,,,info@puratos.com,address@email.com,,+3224814444,,,www.puratos.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Mowi ASA,NO,,Bergen,,,Food Producer,Seafood,,,,,,,,,www.mowi.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Leroy Seafood,NO,,Bergen,,,Food Producer,Seafood,,,post@leroyseafood.com,,,,,,www.leroyseafood.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Young's Seafood,UK,,Grimsby,,,Food Producer,Seafood,,,,,,,,,www.youngsseafood.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Pescanova,ES,,Vigo,,,Food Producer,Seafood,,,,,,+34986818100,,,www.nuevapescanova.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Deoleo,ES,,Cordoba,,,Food Producer,Oils,,,,,,,,,www.deoleo.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Aceites Borges,ES,,Tarrega,,,Food Producer,Oils,,,lopd@borges.es,,,,,,www.borges.es,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
BayWa AG,DE,,Munich,,,Food Producer,Agri Trading,,,sponsoring@baywa.de,investorrelations@baywa.de,,+49899222,,,www.baywa.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Agravis Raiffeisen,DE,,Hanover,,,Food Producer,Agri Trading,,,poststelle@ldi.nrw.de,mlbf@ms.sachsen-anhalt.de,,+4902516820,,,www.agravis.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
DLG Group,DK,,Copenhagen,,,Food Producer,Agri Coop,,,kundeservice@dlg.dk,dlgkundecenter@dlg.dk,,+4533686000,,,www.dlg.dk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Lantmannen,SE,,Stockholm,,,Food Producer,Agri Coop,,,,,,,,,www.lantmannen.se,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Yara International,NO,,Oslo,,,Food Producer,Fertilizers,,,,,,+4724157000,,,www.yara.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
K+S AG,DE,,Kassel,,,Food Producer,Fertilizers,,,,,,,,,www.k-plus-s.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
InVivo Group,FR,,Paris,,,Food Producer,Agri Coop,,,,,,,,,www.invivo-group.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Axereal,FR,,Olivet,,,Food Producer,Agri Coop,,,,,,+33234595100,,,www.axereal.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Vivescia,FR,,Reims,,,Food Producer,Agri Coop,,,,,,,,,www.vivescia.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Maisadour,FR,,Mont-de-Marsan,,,Food Producer,Agri Coop,,,capdevielle@sudouestaliment.fr,s.transmissiondvpt@maisadour.com,,+335580584,,,www.maisadour.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Terrena,FR,,Ancenis,,,Food Producer,Agri Coop,,,,,,,,,www.terrena.fr,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Louis Dreyfus Company,NL,,Rotterdam,,,Food Producer,Grain Trading,,,,,,,,,www.ldc.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Bunge Europe,CH,,Geneva,,,Food Producer,Grain Trading,,,,,,,,,www.bunge.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Nidera,NL,,Rotterdam,,,Food Producer,Grain Trading,,,,,,,,,www.nidera.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Glencore Agriculture,CH,,Baar,,,Food Producer,Grain Trading,,,,,,,,,www.glencoreagriculture.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Cefetra,NL,,Rotterdam,,,Food Producer,Grain Trading,,,cefetra@cefetra.nl,,,+310104007900,,,www.cefetra.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Viterra,NL,,Rotterdam,,,Food Producer,Grain Trading,,,,,,,,,www.viterra.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
PHW Group,DE,,Rechterfeld,,,Food Producer,Poultry,,,kommunikation@phw-gruppe.de,info@phw-gruppe.de,,,,,www.phw-gruppe.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Plukon Food Group,NL,,Wezep,,,Food Producer,Poultry,,,info@plukon.fr,mouscron@plukon.be,,+310383766637,,,www.plukon.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
LDC Group,FR,,Sable-sur-Sarthe,,,Food Producer,Poultry,,,,,,,,,www.ldc.fr,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
MHP SE,NL,,Amsterdam,,,Food Producer,Poultry,,,csr@mhp.com.ua,agriexport@mhp.com.ua,,+380442070000,,,mhp.com.ua,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Cedrob,PL,,Ciechanow,,,Food Producer,Poultry,,,cedrob@cedrob.com.pl,,,,,,www.cedrob.com.pl,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Suedzucker AG,DE,,Mannheim,,,Food Producer,Sugar,,,,,,,,,www.suedzucker.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Nordzucker,DE,,Braunschweig,,,Food Producer,Sugar,,,,,,,,,www.nordzucker.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Tereos,FR,,Paris,,,Food Producer,Sugar,,,contact-presse@tereos.com,,,,,,www.tereos.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Cristal Union,FR,,Villette-sur-Aube,,,Food Producer,Sugar,,,,,,,,,www.cristal-union.fr,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Pfeifer & Langen,DE,,Cologne,,,Food Producer,Sugar,,,info@pfeifer-langen.com,,,+492214980633,,,www.pfeifer-langen.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Kerry Group,IE,,Tralee,,,Food Producer,Ingredients,,,,,,,,,www.kerry.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Ingredion EU,DE,,Hamburg,,,Food Producer,Ingredients,,,,,,,,,www.ingredion.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Tate & Lyle,UK,,London,,,Food Producer,Ingredients,,,,,,+4402072572100,,,www.tateandlyle.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Corbion,NL,,Amsterdam,,,Food Producer,Ingredients,,,communications@corbion.com,foodus@corbion.com,,+31205906911,,,www.corbion.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
DSM Food,NL,,Heerlen,,,Food Producer,Ingredients,,,,,,,,,www.dsm.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Symrise,DE,,Holzminden,,,Food Producer,Flavors,,,nadja.velitchkova@diemedialen.de,jobs@symrise.com,,,,,www.symrise.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Givaudan,CH,,Vernier,,,Food Producer,Flavors,,,,,,,,,www.givaudan.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
IFF,NL,,Leiden,,,Food Producer,Flavors,,,,,,,,,www.iff.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Lindt & Sprungli,CH,,Kilchberg,,,Food Producer,Confectionery,,,,,,+41447162233,,,www.lindt-spruengli.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Ferrero,IT,,Alba,,,Food Producer,Confectionery,,,,,,,,,www.ferrero.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Barry Callebaut,CH,,Zurich,,,Food Producer,Chocolate,,,,,,,,,www.barry-callebaut.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Fazer Group,FI,,Helsinki,,,Food Producer,Confectionery,,,,,,,,,www.fazergroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Orkla,NO,,Oslo,,,Food Producer,Consumer Goods,,,,,,+4722544000,,,www.orkla.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Paulig,FI,,Helsinki,,,Food Producer,Coffee/Food,,,,,,+358931981,,,www.pauliggroup.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Spectrum Brands,NL,,Amsterdam,,,Food Producer,Pet Food,,,,,,,,,www.spectrumbrands.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Affinity Petcare,ES,,Barcelona,,,Food Producer,Pet Food,,,,,,+336103338,,,www.affinity-petcare.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Deuerer,DE,,Bergisch Gladbach,,,Food Producer,Pet Food,,,dsb@deuerer.com,info@deuerer.com,,,,,www.deuerer.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Vion Convenience,NL,,Boxtel,,,Food Producer,Prepared Foods,,,,,,,,,www.vionconvenience.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Zwanenberg,NL,,Almelo,,,Food Producer,Prepared Foods,,,,,,,,,www.zwanenberg.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Nestle Europe,CH,,Vevey,,,Food Producer,Food/Beverage,,,,,,,,,www.nestle.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Unilever Foods,UK,,London,,,Food Producer,Food/Consumer,,,,,,,,,www.unilever.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Dr Oetker,DE,,Bielefeld,,,Food Producer,Consumer Foods,,,,,,,,,www.oetker.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
AAK,SE,,Malmo,,,Food Producer,Oils/Fats,,,vanja.stanisavljevic@aak.com,info.in-kak@aak.com,,+46406278300,,,www.aak.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Bunge Loders Croklaan,NL,,Wormerveer,,,Food Producer,Oils/Fats,,,,,,,,,www.bungeloders.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Walter Rau,DE,,Hilter,,,Food Producer,Oils/Fats,,,,,,,,,www.walter-rau.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Schwarz Group,DE,,Neckarsulm,,,Retail,Discounter,,,info@schwarz-gruppe.net,,,,,,www.schwarz-gruppe.net,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Aldi Nord,DE,,Essen,,,Retail,Discounter,,,datenschutz@aldi-nord.de,,,,,,www.aldi-nord.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Aldi Sud,DE,,Mulheim,,,Retail,Discounter,,,,,,,,,www.aldi-sued.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
dm-drogerie,DE,,Karlsruhe,,,Retail,Drugstore,,,,,,,,,www.dm.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Rossmann,DE,,Burgwedel,,,Retail,Drugstore,,,,,,,,,www.rossmann.de,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Sainsbury,UK,,London,,,Retail,Supermarket,,,,,,,,,www.about.sainsburys.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Asda,UK,,Leeds,,,Retail,Supermarket,,,,,,,,,www.asda.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Morrisons,UK,,Bradford,,,Retail,Supermarket,,,,,,,,,www.morrisons-corporate.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Aldi UK,UK,,Atherstone,,,Retail,Discounter,,,,,,+441773303404,,,www.aldi.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Lidl UK,UK,,Wimbledon,,,Retail,Discounter,,,,,,,,,www.lidl.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
Waitrose,UK,,Bracknell,,,Retail,Supermarket,,,customerserviceteam@waitrose.co.uk,waitrose.food@johnbrownmedia.com,,,,,www.waitrose.com,,,,,,,,,,,,,,,,,,,,,,,,,direct_scrape,2025-12-31,,,,,,,
