hotel,hotelLabel,countryLabel,coord,website
http://www.wikidata.org/entity/Q55612828,Gordon Hotel,United States,Point(-92.0185 30.22387),
http://www.wikidata.org/entity/Q55612947,Grayson Springs (resort),United States,Point(-86.22472222 37.46027778),
http://www.wikidata.org/entity/Q55613648,Henry VIII Hotel (Missouri),United States,Point(-90.391807 38.759421),
http://www.wikidata.org/entity/Q55618967,Hilton London Heathrow Airport,United Kingdom,Point(-0.441444444 51.458916666),https://www.hilton.com/en/hotels/lhraptw-hilton-london-heathrow-airport/
http://www.wikidata.org/entity/Q55619530,Q55619530,Czech Republic,Point(17.7770928 49.1272094),
http://www.wikidata.org/entity/Q55622254,Marquette Hotel,United States,Point(-93.30638889 38.66611111),
http://www.wikidata.org/entity/Q55624755,National Hotel,United States,Point(-90.187755 38.624797),
http://www.wikidata.org/entity/Q55625330,Noble Hotel,United States,Point(-98.4125 35.84472222),
http://www.wikidata.org/entity/Q55628401,"Palace Hotel, Broken Hill",Australia,Point(141.463804167 -31.959834997),http://www.thepalacehotelbrokenhill.com.au/
http://www.wikidata.org/entity/Q55629461,"Penyard House, Ross-on-Wye",United Kingdom,Point(-2.543 51.91),
http://www.wikidata.org/entity/Q55631768,Riverview Hotel,United States,Point(-83.97527778 37.69944444),
http://www.wikidata.org/entity/Q55632051,"Royal Hotel, Cooma",Australia,Point(149.1163 -36.2379),http://www.royalhotelcooma.com
http://www.wikidata.org/entity/Q55635426,The NoMad,United States,Point(-73.988568 40.74496),https://www.thenomadhotel.com/
http://www.wikidata.org/entity/Q55635533,"The Scarthwaite Hotel, Caton",United Kingdom,Point(-2.73505 54.07319),
http://www.wikidata.org/entity/Q55637057,Vermilion Inn,United States,Point(-92.01652 30.20056),
http://www.wikidata.org/entity/Q55646189,Hotel Chauvet,United States,Point(-122.52614 38.36228),
http://www.wikidata.org/entity/Q55646230,Mango House Villas and Suites,Thailand,Point(99.093512 7.532438),https://www.mangohouses.com
http://www.wikidata.org/entity/Q55647891,The Croke Park,Ireland,Point(-6.25368 53.36055),https://www.doylecollection.com/hotels/the-croke-park-hotel
http://www.wikidata.org/entity/Q55648894,Tryp Jerusalem Bat Sheva Hotel,Israel,Point(35.215616 31.777967),
http://www.wikidata.org/entity/Q55648955,French Hospital,Israel,Point(34.753194444 32.052666666),
http://www.wikidata.org/entity/Q55650036,Q55650036,Israel,Point(34.965305555 29.548722222),https://www.fattal.co.il/leonardo-royal-resort-eilat-hotel
http://www.wikidata.org/entity/Q55650054,Q55650054,Israel,Point(34.90725 29.4965),
http://www.wikidata.org/entity/Q55651678,Commodore Hotel,Palestine,Point(34.435305555 31.525472222),
http://www.wikidata.org/entity/Q55652088,Southern Sun Cape Sun,South Africa,Point(18.42197 -33.92132),
http://www.wikidata.org/entity/Q55655335,Q55655335,Israel,Point(35.016694444 30.176472222),http://www.desertashram.co.il/
http://www.wikidata.org/entity/Q55655387,Hotel Atenea,Spain,Point(2.12939 41.3865748),
http://www.wikidata.org/entity/Q55662550,Oberwaid Hotel St. Gallen,Switzerland,Point(9.41985 47.45143),https://www.oberwaid.ch/
http://www.wikidata.org/entity/Q55663794,Premier Hotel Lybid,Ukraine,Point(30.493417 50.446083),https://lybid-hotel.phnr.com/
http://www.wikidata.org/entity/Q55670348,Bull and Mouth Hotel,Australia,Point(143.737555555 -37.046777777),
http://www.wikidata.org/entity/Q55672592,Grand Hotel Terme,Italy,Point(11.94754 44.17163),https://www.termedicastrocaro.it/
http://www.wikidata.org/entity/Q55672592,Grand Hotel Terme,Italy,Point(11.948789758 44.172481436),https://www.termedicastrocaro.it/
http://www.wikidata.org/entity/Q55672592,Grand Hotel Terme,Italy,Point(11.953165 44.17816),https://www.termedicastrocaro.it/
http://www.wikidata.org/entity/Q55697013,Morpheus Macau,People's Republic of China,Point(113.56658 22.14984),
http://www.wikidata.org/entity/Q55697023,Rongjiang Hotel,People's Republic of China,,http://www.rongjianghotel.com/
http://www.wikidata.org/entity/Q55697223,Shenzhen Shanghai Hotel,People's Republic of China,Point(114.076822222 22.543744444),
http://www.wikidata.org/entity/Q55718275,Swissôtel Beijing,People's Republic of China,Point(116.428781 39.931825),https://www.swissotel.com/asia-pacific/beijing/
http://www.wikidata.org/entity/Q55718376,Pearl River Hotel,People's Republic of China,Point(113.30855278 23.11520556),
http://www.wikidata.org/entity/Q55757237,George Hotel,Australia,Point(143.857836111 -37.561186111),
http://www.wikidata.org/entity/Q55758943,Craig's Royal Hotel,Australia,Point(143.857677777 -37.562469444),
http://www.wikidata.org/entity/Q55758977,Lijiang Waterfall Hotel,People's Republic of China,,http://www.lijiangwaterfallhotel.com/
http://www.wikidata.org/entity/Q55762397,Provincial Hotel,Australia,Point(143.85855 -37.558247222),
http://www.wikidata.org/entity/Q55764231,Tanswell's Commercial Hotel,Australia,Point(146.686111111 -36.360333333),
http://www.wikidata.org/entity/Q55779881,Imperial Hotel,Australia,Point(144.218527777 -37.06475),
http://www.wikidata.org/entity/Q55782270,Club Hotel,Australia,Point(143.78625 -37.293527777),
http://www.wikidata.org/entity/Q55804868,Hotel Ercolini e Savi,Italy,Point(10.772759914 43.883143781),http://www.ercoliniesavi.it/
http://www.wikidata.org/entity/Q55804868,Hotel Ercolini e Savi,Italy,Point(10.77271 43.88325),http://www.ercoliniesavi.it/
http://www.wikidata.org/entity/Q55807363,Hotel Mediterraneo,Italy,,
http://www.wikidata.org/entity/Q55807374,Hotel San Marco,Italy,Point(10.7681253 43.8870533),http://www.sanmarco-hotel.it/
http://www.wikidata.org/entity/Q55807383,Grand Hotel Croce di Malta,Italy,,http://www.grandhotelcrocedimalta.com
http://www.wikidata.org/entity/Q55807390,Hotel Arnolfo,Italy,Point(10.77659 43.881877),http://www.hotelarnolfo.com
http://www.wikidata.org/entity/Q55807400,Hotel Royal Palace,Italy,Point(10.77629 43.883795),http://www.hotelroyalpalace.it
http://www.wikidata.org/entity/Q55807417,Grand Hotel Tettuccio,Italy,Point(10.77444 43.88532),http://www.hoteltettuccio.it
http://www.wikidata.org/entity/Q55807417,Grand Hotel Tettuccio,Italy,Point(10.774653 43.885297),http://www.hoteltettuccio.it
http://www.wikidata.org/entity/Q55807458,Hotel Mirò,Italy,Point(10.777427 43.886146),
http://www.wikidata.org/entity/Q55807460,Petit Château,Italy,Point(10.768994 43.886649),http://www.petitchateau.it/
http://www.wikidata.org/entity/Q55809529,Hótel Höfn,Iceland,Point(-15.21258 64.25734),http://hotelhofn.is
http://www.wikidata.org/entity/Q55809529,Hótel Höfn,Iceland,Point(-15.21261 64.2575),http://hotelhofn.is
http://www.wikidata.org/entity/Q55809537,Hotel Edda,Iceland,Point(-15.207595 64.249621),
http://www.wikidata.org/entity/Q55809655,Bird of Paradise Hotel,Papua New Guinea,Point(145.39496 -6.072643),
http://www.wikidata.org/entity/Q55809655,Bird of Paradise Hotel,Papua New Guinea,Point(145.395 -6.0725),
http://www.wikidata.org/entity/Q55810096,Lonsdale Quay Hotel,Canada,Point(-123.081674 49.3106975),https://lonsdalequayhotel.com/
http://www.wikidata.org/entity/Q55820561,Henry's Bridge Hotel,Australia,Point(144.746369 -36.119984),
http://www.wikidata.org/entity/Q55832450,Pinnacle Hotel at the Pier,Canada,Point(-123.07936 49.3108),https://www.pinnaclepierhotel.com/
http://www.wikidata.org/entity/Q55832497,North Vancouver Hotel,Canada,Point(-123.12094 49.32523),https://www.northvanhotel.com/
http://www.wikidata.org/entity/Q55838535,Fyansford Hotel,Australia,Point(144.30975 -38.142083333),
http://www.wikidata.org/entity/Q55840395,Jura Hôtel,France,Point(5.860707 46.389599),https://www.jurahotel.com
http://www.wikidata.org/entity/Q55841302,"Family Hotel, Guildford",Australia,Point(144.166527777 -37.149055555),
http://www.wikidata.org/entity/Q55865629,Hampton by Hilton Liverpool City Centre,United Kingdom,Point(-2.986124 53.398454),https://www.hilton.com/en/hotels/lpllchx-hampton-liverpool-city-centre/
http://www.wikidata.org/entity/Q55887280,Arizona Hotel,United States,Point(-110.96889 32.22256),
http://www.wikidata.org/entity/Q55904220,Grand Hotel & La Pace,Italy,Point(10.770796009 43.884011817),http://www.grandhotellapace.it/
http://www.wikidata.org/entity/Q55907910,Mitre Tavern,Australia,Point(144.960333333 -37.816805555),
http://www.wikidata.org/entity/Q55932902,Hótel Smyrlabjörg,Iceland,Point(-15.71785 64.21739),http://www.smyrlabjorg.is
http://www.wikidata.org/entity/Q55932902,Hótel Smyrlabjörg,Iceland,Point(-15.7169 64.2175),http://www.smyrlabjorg.is
http://www.wikidata.org/entity/Q56008749,Hilton London Canary Wharf,United Kingdom,Point(-0.019555555 51.500833333),https://www.hilton.com/en/hotels/loncwhi-hilton-london-canary-wharf/
http://www.wikidata.org/entity/Q56008842,Q56008842,Italy,Point(10.81426 43.87062),
http://www.wikidata.org/entity/Q56042021,Q56042021,United States,,
http://www.wikidata.org/entity/Q56042088,London Inn,Australia,Point(141.605972222 -38.348638888),
http://www.wikidata.org/entity/Q56042899,Victoria House,Australia,Point(141.60556 -38.34456),
http://www.wikidata.org/entity/Q56042899,Victoria House,Australia,Point(141.605555555 -38.3445),
http://www.wikidata.org/entity/Q56051943,George Hotel,Australia,Point(144.977833333 -37.859888888),
http://www.wikidata.org/entity/Q56052501,Bruce Rock Hotel,Australia,Point(118.1484062 -31.87693427),
http://www.wikidata.org/entity/Q56052704,Cornwall Hotel,Australia,Point(121.4953325 -30.78885668),
http://www.wikidata.org/entity/Q104787752,Q104787752,Germany,Point(9.94624 50.49875),https://www.deutscher-flieger.de
http://www.wikidata.org/entity/Q104803378,Q104803378,Japan,Point(129.98965 33.448425),https://www.seaside.karatsu.saga.jp/
http://www.wikidata.org/entity/Q104806069,Hotel de Prusse,Germany,Point(12.378166 51.335784),
http://www.wikidata.org/entity/Q104806243,The Lodge at Pebble Beach,United States,Point(-121.95023853 36.568462566),https://www.pebblebeach.com/accommodations/the-lodge-at-pebble-beach/
http://www.wikidata.org/entity/Q104816657,Weißseehaus,Austria,Point(13.014928 47.011913),https://www.weisseehaus.at/
http://www.wikidata.org/entity/Q104816882,"Higueron Hotel Malaga, Curio Collection by Hilton",Spain,Point(-4.595431 36.580083),https://curiocollection3.hilton.com/en/hotels/spain/higueron-hotel-malaga-curio-collection-by-hilton-AGPRHQQ/index.html
http://www.wikidata.org/entity/Q104816882,"Higueron Hotel Malaga, Curio Collection by Hilton",Spain,Point(-4.59553 36.58056),https://curiocollection3.hilton.com/en/hotels/spain/higueron-hotel-malaga-curio-collection-by-hilton-AGPRHQQ/index.html
http://www.wikidata.org/entity/Q104816882,"Higueron Hotel Malaga, Curio Collection by Hilton",Spain,Point(-4.595431 36.580083),https://higueronhotel.com/
http://www.wikidata.org/entity/Q104816882,"Higueron Hotel Malaga, Curio Collection by Hilton",Spain,Point(-4.59553 36.58056),https://higueronhotel.com/
http://www.wikidata.org/entity/Q104816882,"Higueron Hotel Malaga, Curio Collection by Hilton",Spain,Point(-4.595431 36.580083),https://www.hilton.com/en/hotels/agprhqq-higueron-hotel-malaga/
http://www.wikidata.org/entity/Q104816882,"Higueron Hotel Malaga, Curio Collection by Hilton",Spain,Point(-4.59553 36.58056),https://www.hilton.com/en/hotels/agprhqq-higueron-hotel-malaga/
http://www.wikidata.org/entity/Q104816882,"Higueron Hotel Malaga, Curio Collection by Hilton",Spain,Point(-4.595431 36.580083),https://www.hiltonhotels.com/es_XM/espana/higueron-hotel-malaga-curio-collection-by-hilton/
http://www.wikidata.org/entity/Q104816882,"Higueron Hotel Malaga, Curio Collection by Hilton",Spain,Point(-4.59553 36.58056),https://www.hiltonhotels.com/es_XM/espana/higueron-hotel-malaga-curio-collection-by-hilton/
http://www.wikidata.org/entity/Q104817012,Hotel Kultahovi,Finland,Point(27.006698198 68.906353104),https://hotelkultahovi.fi/language/de/
http://www.wikidata.org/entity/Q104817012,Hotel Kultahovi,Finland,Point(27.006698198 68.906353104),https://hotelkultahovi.fi/language/en/
http://www.wikidata.org/entity/Q104817012,Hotel Kultahovi,Finland,Point(27.006698198 68.906353104),https://hotelkultahovi.fi/language/fi/
http://www.wikidata.org/entity/Q104828438,Pestana Bahia Lodge,Brazil,Point(-38.484919 -13.014428),
http://www.wikidata.org/entity/Q104831029,Casino de Fort-Mahon,France,Point(1.55839 50.33967),
http://www.wikidata.org/entity/Q104834991,Q104834991,Belarus,Point(23.801465 53.670537),
http://www.wikidata.org/entity/Q104841821,Sherman House Hotel,United States,Point(-87.631666666 41.885277777),
http://www.wikidata.org/entity/Q104842172,Marriott Downtown at City Creek Hotel,United States,Point(-111.89358 40.76757),
http://www.wikidata.org/entity/Q104842724,1880 Union Hotel,United States,Point(-120.2803 34.7438),
http://www.wikidata.org/entity/Q104844512,Inn at Montchanin Village,United States,Point(-75.5887 39.7906),
http://www.wikidata.org/entity/Q104845721,Marcus Whitman Hotel,United States,Point(-118.340555555 46.067777777),https://marcuswhitmanhotel.com/
http://www.wikidata.org/entity/Q104853139,Aubrey Park Hotel,United Kingdom,Point(-0.414042357 51.787421886),
http://www.wikidata.org/entity/Q104856299,Marriott Marquis Chicago,United States,Point(-87.62046 41.85316),https://www.marriott.com/hotels/travel/chimq-marriott-marquis-chicago/
http://www.wikidata.org/entity/Q104856299,Marriott Marquis Chicago,United States,Point(-87.6205363 41.8540186),https://www.marriott.com/hotels/travel/chimq-marriott-marquis-chicago/
http://www.wikidata.org/entity/Q104857292,"Woodside Hotel, Kenilworth",United Kingdom,Point(-1.550044 52.344606),
http://www.wikidata.org/entity/Q104861781,Ritz-Carlton Bangalore,India,Point(77.60154 12.9676),
http://www.wikidata.org/entity/Q104861781,Ritz-Carlton Bangalore,India,Point(77.6 12.97),
http://www.wikidata.org/entity/Q104862676,Airport Marina Hotel,United States,Point(-118.4203 33.95965),
http://www.wikidata.org/entity/Q104862704,Hôtel Victoria,France,Point(4.89254 44.927952),https://www.hotel-victoria-valence.fr/
http://www.wikidata.org/entity/Q104862704,Hôtel Victoria,France,Point(4.892557428 44.927949647),https://www.hotel-victoria-valence.fr/
http://www.wikidata.org/entity/Q104869542,Downtowner Motor Inn,United States,Point(-106.6561 35.0852),https://arrivehotels.com/hotels/albuquerque
http://www.wikidata.org/entity/Q104872492,Waikiki Biltmore Hotel,United States,Point(-157.825277777 21.276111111),
http://www.wikidata.org/entity/Q104876403,"Hilton House Hotel, Derby",United Kingdom,Point(-1.6393 52.8724),
http://www.wikidata.org/entity/Q104878115,The Airman Hotel,United Kingdom,Point(-0.31612 52.025035),
http://www.wikidata.org/entity/Q104882786,Edgewood Tahoe Resort,United States,Point(-119.94477 38.96357),
http://www.wikidata.org/entity/Q104882786,Edgewood Tahoe Resort,United States,Point(-119.94402 38.964043),
http://www.wikidata.org/entity/Q104882786,Edgewood Tahoe Resort,United States,Point(-119.946 38.968),
http://www.wikidata.org/entity/Q104889718,Q104889718,France,Point(55.222508394 -21.066071117),https://www.hotellerecif.com/
http://www.wikidata.org/entity/Q104955553,Hotel U Šemíka,Czech Republic,Point(14.4200572 50.0657425),http://www.usemika.cz
http://www.wikidata.org/entity/Q105008093,Hotel Majestic,Morocco,Point(-7.613456 33.590966),
http://www.wikidata.org/entity/Q105008093,Hotel Majestic,Morocco,Point(-7.61343 33.59116),
http://www.wikidata.org/entity/Q105019072,Fairmont Vancouver Airport,Canada,Point(-123.175526254 49.195234323),https://www.fairmont.com/vancouver-airport-richmond/
http://www.wikidata.org/entity/Q105020519,Waldhotel am See,Germany,Point(13.6515 52.369),
http://www.wikidata.org/entity/Q105063241,Kurpark-Residenz,Germany,Point(9.50322 50.62501),
http://www.wikidata.org/entity/Q105063293,Hotel Badehof,Germany,Point(9.50495 50.62231),https://www.badehof.de/
http://www.wikidata.org/entity/Q105063293,Hotel Badehof,Germany,Point(9.50488 50.62253),https://www.badehof.de/
http://www.wikidata.org/entity/Q105064101,Mövenpick Resort Aswan,Egypt,Point(32.891672 24.093514),https://www.movenpick.com/de/africa/egypt/aswan/resort-aswan/overview/
http://www.wikidata.org/entity/Q105064101,Mövenpick Resort Aswan,Egypt,Point(32.89195 24.09314),https://www.movenpick.com/de/africa/egypt/aswan/resort-aswan/overview/
http://www.wikidata.org/entity/Q105064101,Mövenpick Resort Aswan,Egypt,Point(32.891672 24.093514),https://www.movenpick.com/ar/africa/egypt/aswan/resort-aswan/overview/
http://www.wikidata.org/entity/Q105064101,Mövenpick Resort Aswan,Egypt,Point(32.89195 24.09314),https://www.movenpick.com/ar/africa/egypt/aswan/resort-aswan/overview/
http://www.wikidata.org/entity/Q105064101,Mövenpick Resort Aswan,Egypt,Point(32.891672 24.093514),https://www.movenpick.com/en/africa/egypt/aswan/resort-aswan/overview/
http://www.wikidata.org/entity/Q105064101,Mövenpick Resort Aswan,Egypt,Point(32.89195 24.09314),https://www.movenpick.com/en/africa/egypt/aswan/resort-aswan/overview/
http://www.wikidata.org/entity/Q105064101,Mövenpick Resort Aswan,Egypt,Point(32.891672 24.093514),https://www.movenpick.com/fr/africa/egypt/aswan/resort-aswan/overview/
http://www.wikidata.org/entity/Q105064101,Mövenpick Resort Aswan,Egypt,Point(32.89195 24.09314),https://www.movenpick.com/fr/africa/egypt/aswan/resort-aswan/overview/
http://www.wikidata.org/entity/Q105064166,Hotel Gallia,Italy,Point(9.201881 45.485899),
http://www.wikidata.org/entity/Q105064254,Kurhaus Bad Schmiedeberg,Germany,Point(12.730933898 51.683029594),https://www.heilbad-bad-schmiedeberg.de/kurhaus.html
http://www.wikidata.org/entity/Q105069719,Shiraz Grand Hotel,Iran,Point(52.56 29.635),http://en.shiraz-hotel.com/
http://www.wikidata.org/entity/Q105070579,Pars Hotel Shiraz,Iran,Point(52.524722222 29.628888888),
http://www.wikidata.org/entity/Q105070579,Pars Hotel Shiraz,Iran,Point(52.5250554 29.6290838),
http://www.wikidata.org/entity/Q105070865,InterContinental Hotel Tamanaco,Venezuela,Point(-66.856333333 10.477583333),
http://www.wikidata.org/entity/Q105071099,Ferdowsi International Grand Hotel,Iran,Point(51.419444444 35.688333333),https://www.ferdowsihotel.com/
http://www.wikidata.org/entity/Q105077323,Fars Tower,Iran,Point(52.44 29.757777777),
http://www.wikidata.org/entity/Q105080970,Royal Hotel,United Kingdom,Point(-3.02718 53.47167),
http://www.wikidata.org/entity/Q105080974,Q105080974,Austria,Point(16.381146 48.201178),
http://www.wikidata.org/entity/Q105082682,Holiday Inn Maidenhead/Windsor,United Kingdom,Point(-0.73173 51.50836),
http://www.wikidata.org/entity/Q105085034,Q105085034,Czech Republic,Point(15.2519731 49.2665139),
http://www.wikidata.org/entity/Q105094961,Casino municipal de Villerville,France,Point(0.130076405 49.402886772),
http://www.wikidata.org/entity/Q105100303,Caesar Park Hotel Banqiao,Taiwan,Point(121.462977777 25.011958333),https://banqiao.caesarpark.com.tw/
http://www.wikidata.org/entity/Q105100941,Zenz Hotel,Malaysia,Point(103.626388888 1.650222222),
http://www.wikidata.org/entity/Q105102587,Hotel Continental,Germany,Point(12.38379 51.34358),
http://www.wikidata.org/entity/Q105103236,Hotel Fredensborg Store Kro,Denmark,Point(12.3955 55.9791),https://storekro.com/
http://www.wikidata.org/entity/Q105131296,Dyvig Badehotel,Denmark,Point(9.70437 55.04495),https://dyvigbadehotel.dk/
http://www.wikidata.org/entity/Q105172818,Q105172818,Belarus,Point(29.191486 53.168275),
http://www.wikidata.org/entity/Q105179660,Gasthaus Unterm Rain,Austria,Point(12.31747525 47.44693791),
http://www.wikidata.org/entity/Q105199973,Hotel Alexander,Austria,Point(12.31327801 47.4466307),
http://www.wikidata.org/entity/Q105199973,Hotel Alexander,Austria,Point(12.31353 47.44657),
http://www.wikidata.org/entity/Q105215538,Hotel Fasano Salvador,Brazil,Point(-38.514317 -12.976905),https://www.fasano.com.br/hoteis/fasano-salvador
http://www.wikidata.org/entity/Q105215538,Hotel Fasano Salvador,Brazil,Point(-38.513888888 -12.976666666),https://www.fasano.com.br/hoteis/fasano-salvador
http://www.wikidata.org/entity/Q105219383,Basma Hotel,Egypt,Point(32.887187 24.078136),https://www.basmahotel.com/
http://www.wikidata.org/entity/Q105219383,Basma Hotel,Egypt,Point(32.88767 24.07806),https://www.basmahotel.com/
http://www.wikidata.org/entity/Q105221981,Hotel Chantarella,Switzerland,Point(9.833888888 46.501694444),
http://www.wikidata.org/entity/Q105257906,Philae Hotel,Egypt,Point(32.89424 24.08896),
http://www.wikidata.org/entity/Q105257906,Philae Hotel,Egypt,Point(32.894556 24.089167),
http://www.wikidata.org/entity/Q105259668,Pyramisa Island Aswan,Egypt,Point(32.879806 24.078949),https://pyramisahotels.com/pyramisa-isis-island-aswan/4594616262
http://www.wikidata.org/entity/Q105259668,Pyramisa Island Aswan,Egypt,Point(32.88013 24.0801),https://pyramisahotels.com/pyramisa-isis-island-aswan/4594616262
http://www.wikidata.org/entity/Q105268951,Red Rock Hotel,Malaysia,Point(100.32318 5.4167747),https://www.redrockhotel-pg.com/
http://www.wikidata.org/entity/Q105268951,Red Rock Hotel,Malaysia,Point(100.323416666 5.417111111),https://www.redrockhotel-pg.com/
http://www.wikidata.org/entity/Q105269402,Vila U Varhanáře,Czech Republic,Point(15.2648153 49.9470519),
http://www.wikidata.org/entity/Q105271646,The Westin Perth,Australia,Point(115.864609895 -31.955472966),
http://www.wikidata.org/entity/Q105275245,Kurhaushotel Bad Salzhausen,Germany,Point(8.982191021 50.415689066),
http://www.wikidata.org/entity/Q105300182,Q105300182,Germany,Point(9.3854234 49.3815074),https://schloss-sennfeld.de
http://www.wikidata.org/entity/Q105317058,"Hotel Hospiz, Dresden",Germany,Point(13.743733 51.045063),
http://www.wikidata.org/entity/Q105337159,TOP Hotel Praha,Czech Republic,Point(14.49601 50.04143),
http://www.wikidata.org/entity/Q105368203,Hotel Zur Tenne,Austria,Point(12.39057437 47.44689854),
http://www.wikidata.org/entity/Q105368203,Hotel Zur Tenne,Austria,Point(12.39067 47.44691),
http://www.wikidata.org/entity/Q105394005,Q105394005,Austria,Point(12.3854074 47.44740447),
http://www.wikidata.org/entity/Q105425657,Q105425657,Austria,Point(12.39063349 47.44877888),
http://www.wikidata.org/entity/Q110976482,Ohana Hotel Kuta,Indonesia,Point(115.17551 -8.72599),
http://www.wikidata.org/entity/Q110976482,Ohana Hotel Kuta,Indonesia,Point(115.175485 -8.725876),
http://www.wikidata.org/entity/Q110976482,Ohana Hotel Kuta,Indonesia,Point(115.175822 -8.726121),
http://www.wikidata.org/entity/Q110976483,Starlight Restaurant & Bungalows,Indonesia,Point(115.032885 -8.153543),
http://www.wikidata.org/entity/Q110976484,FRii Bali Echo Beach,Indonesia,Point(115.130193 -8.65388),
http://www.wikidata.org/entity/Q110976484,FRii Bali Echo Beach,Indonesia,Point(115.130196 -8.65388),
http://www.wikidata.org/entity/Q110976485,Alaya Dedaun Kuta,Indonesia,Point(115.173394 -8.713722),
http://www.wikidata.org/entity/Q110976485,Alaya Dedaun Kuta,Indonesia,Point(115.1743 -8.71344),
http://www.wikidata.org/entity/Q110976485,Alaya Dedaun Kuta,Indonesia,Point(115.174357 -8.713428),
http://www.wikidata.org/entity/Q110976487,Dedary Kriyamaha Villas Ubud,Indonesia,Point(115.288481 -8.527586),
http://www.wikidata.org/entity/Q110976487,Dedary Kriyamaha Villas Ubud,Indonesia,Point(115.285553 -8.457718),
http://www.wikidata.org/entity/Q110976488,Jas Boutique Villas,Indonesia,Point(115.169654 -8.696191),
http://www.wikidata.org/entity/Q110976488,Jas Boutique Villas,Indonesia,Point(115.1696 -8.69615),
http://www.wikidata.org/entity/Q110976488,Jas Boutique Villas,Indonesia,Point(115.170214 -8.69622),
http://www.wikidata.org/entity/Q110976489,Sari Villa Ubud,Indonesia,Point(115.252883 -8.496927),
http://www.wikidata.org/entity/Q110976490,Pita Maha,Indonesia,Point(115.253462 -8.496033),
http://www.wikidata.org/entity/Q110976490,Pita Maha,Indonesia,Point(115.253854 -8.495336),
http://www.wikidata.org/entity/Q110976490,Pita Maha,Indonesia,Point(115.25351 -8.492035),
http://www.wikidata.org/entity/Q110976491,Pondok Agung Bed & Breakfast,Indonesia,Point(115.22083 -8.75813),
http://www.wikidata.org/entity/Q110976491,Pondok Agung Bed & Breakfast,Indonesia,Point(115.2211 -8.75771),
http://www.wikidata.org/entity/Q110976492,Mara River Safari Lodge,Indonesia,Point(115.348175 -8.584061),
http://www.wikidata.org/entity/Q110976492,Mara River Safari Lodge,Indonesia,Point(115.345367 -8.578779),
http://www.wikidata.org/entity/Q110976492,Mara River Safari Lodge,Indonesia,Point(115.35254 -8.58055),
http://www.wikidata.org/entity/Q110976493,Junjungan Ubud Hotel & Spa,Indonesia,Point(115.270706 -8.478856),
http://www.wikidata.org/entity/Q110976493,Junjungan Ubud Hotel & Spa,Indonesia,Point(115.2707096 -8.4788559),
http://www.wikidata.org/entity/Q110976493,Junjungan Ubud Hotel & Spa,Indonesia,Point(115.271145 -8.478824),
http://www.wikidata.org/entity/Q110976494,Seminyak Lagoon All Suites Hotel,Indonesia,Point(115.169476 -8.682698),
http://www.wikidata.org/entity/Q110976494,Seminyak Lagoon All Suites Hotel,Indonesia,Point(115.17408 -8.684246),
http://www.wikidata.org/entity/Q110976495,Bataran Garden Cottage,Indonesia,Point(115.5401257 -8.6790568),
http://www.wikidata.org/entity/Q110976495,Bataran Garden Cottage,Indonesia,Point(115.542761 -8.679352),
http://www.wikidata.org/entity/Q110976496,The Nani,Indonesia,Point(115.267 -8.49096),
http://www.wikidata.org/entity/Q110976496,The Nani,Indonesia,Point(115.268741 -8.477197),
http://www.wikidata.org/entity/Q110976497,Mercure Bali Legian,Indonesia,Point(115.171822 -8.707971),
http://www.wikidata.org/entity/Q110976497,Mercure Bali Legian,Indonesia,Point(115.171947 -8.708029),
http://www.wikidata.org/entity/Q110976497,Mercure Bali Legian,Indonesia,Point(115.17195 -8.70803),
http://www.wikidata.org/entity/Q110976498,Hotel Puri Tempo Doeloe,Indonesia,Point(115.25865 -8.692655),
http://www.wikidata.org/entity/Q110976498,Hotel Puri Tempo Doeloe,Indonesia,Point(115.258653 -8.692655),
http://www.wikidata.org/entity/Q110976499,Vansari Hotel,Indonesia,Point(115.16753 -8.693258),
http://www.wikidata.org/entity/Q110976499,Vansari Hotel,Indonesia,Point(115.168062 -8.693458),
http://www.wikidata.org/entity/Q110976500,Rijasa Agung Resort Villas,Indonesia,Point(115.23423 -8.44917),
http://www.wikidata.org/entity/Q110976500,Rijasa Agung Resort Villas,Indonesia,Point(115.234289 -8.448978),
http://www.wikidata.org/entity/Q110976501,Bebek Tepi Sawah Restaurant & Villas,Indonesia,Point(115.27273 -8.523876),
http://www.wikidata.org/entity/Q110976501,Bebek Tepi Sawah Restaurant & Villas,Indonesia,Point(115.272064 -8.523857),
http://www.wikidata.org/entity/Q110976502,The Seminyak Suite - Private Villa - By Astadala,Indonesia,Point(115.166747 -8.695308),
http://www.wikidata.org/entity/Q110976502,The Seminyak Suite - Private Villa - By Astadala,Indonesia,Point(115.168229 -8.695053),
http://www.wikidata.org/entity/Q110976503,Ubud Heaven Sayan,Indonesia,Point(115.245301 -8.499976),
http://www.wikidata.org/entity/Q110976503,Ubud Heaven Sayan,Indonesia,Point(115.245316 -8.499974),
http://www.wikidata.org/entity/Q110976503,Ubud Heaven Sayan,Indonesia,Point(115.247394 -8.501458),
http://www.wikidata.org/entity/Q110976504,Dwaraka The Royal Villas,Indonesia,Point(115.266656 -8.49282),
http://www.wikidata.org/entity/Q110976504,Dwaraka The Royal Villas,Indonesia,Point(115.26656 -8.49268),
http://www.wikidata.org/entity/Q110976504,Dwaraka The Royal Villas,Indonesia,Point(115.26681706 -8.49280461),
http://www.wikidata.org/entity/Q110976505,Uluwatu Cottage,Indonesia,Point(115.092313 -8.814412),
