tender_id,tender_title,tender_mainCpv,tender_country
e6c070b6-ed43-4fe9-8aed-1ee220359ac7,,09123000,FR
e6c2ac5f-5bd5-47c8-89f3-401d5ba1b66e,,45200000,FR
e6c306f1-a4f0-4e42-8d75-47f0fd93aa23,Katalog Alfred Hałasa - plakaty,22110000,PL
e6c50461-c0da-4734-ad97-057652c6e70f,Przeprowadzenie szkolenia w zakresie obsługi kotłów parowych i autoklawów,80530000,PL
e6c54ce0-52ad-4815-87f6-8179516558ba,Fourniture de carburants pris aux pompes des stations services par cartes magnétiques.,,FR
e6c62f49-e2fc-4948-81e7-b509e4907d5e,,90620000,PL
e6ca6ebb-47c9-4e78-afcb-bdf0006d0f56,Zaprojektowanie i wykonanie basenu rekreacyjnego z atrakcjami wodnymi wraz z infrastrukturą towarzyszącą,71000000,PL
e6cae9d2-108b-4f21-b251-5991de15e7f2,,,PT
e6cb6f78-2e8e-4dac-8022-de377caabef5,,,SI
e6cecf86-f3d5-40fc-a8e0-a98bdeb9e86c,LAVORI DI RISTRUTTURAZIONE EDIFICIO DA ADIBIRE A NUOVA SEDE DELLA PROTEZIONE CIVILE,,IT
e6d1ae3f-81d2-4ece-83d2-61af31949584,GDDKiA-O/OL-R2-Z1-2811-03.1U/07/09 - Wykonanie remontów cząstkowych nawierzchni bitumicznych dróg krajowych administrowanych przez GDDKiA Oddział w Olsztynie Rejon w Lidzbarku Warmińskim,45233142,PL
e6d473c4-4ff0-46fd-abf7-8a55fd230c93,SE-09-02: Taksering av eiendomsskattegrunnlag,71315000,NO
e6d7bfe8-ed48-4b16-9a0c-996566e00841,,79711000,PL
e6d8c657-a54b-4ea3-9d7b-cf7a2502d964,Remplacement de fermetures exterieures des cites de l'opac sud - lot unique.,45421142,FR
e6dc18c6-f630-4f1b-9ec8-b15e119739c7,Réfection de la placette - rue de Trudaine à Villeneuve d'ascq.,45000000,FR
e6dfe33f-aeb4-4407-85d5-9635fb9ea3ed,,,PT
e6e009eb-e3a7-427e-ac95-5f7e92c947d6,Financijski leasing za nabavu specijalnog komunalnog vozila.,66140000,HR
e6e1dbae-88df-4f3c-8ba5-fc8f673a3016,FORNITURA GASOLIO AUTOTRAZIONE AUTOBUS LT. 36.000,,IT
e6e211ae-ee16-46dd-b4c8-45b404ee995e,"Dostawa fabrycznie nowego, nieużywanego, nieuszkodzonego sprzętu komputerowego dla Biblioteki Uniwersyteckiej we Wrocławiu",48820000,PL
e6e48c42-3c87-41e2-9ccc-9dd8e529c452,Dostawa rejestratorów leśniczego,30200000,PL
e6e4f450-08b6-44c5-9acf-86972c287208,,,PT
e6e6d1e7-e8ce-46d8-8520-c42fcd7f130b,,,PT
e6e810cf-8fde-4b8c-aa96-a9e06371402c,Dostawę artykułów ogólnospożywczych,15831200,PL
e6e8dfdb-afe3-4760-9157-2c45136206f9,"""Реконструкция градски площад гр.Ивайловград""",45000000,BG
e6ecc8d3-c400-481a-b0f3-6ac878187e33,"Zakup i dostawa artykułów biurowych, papierniczych oraz artykułów eksploatacyjnych dla Miejskiego Ośrodka Pomocy Społecznej w Olsztynie i jednostek organizacyjnych podlegających MOPS na terenie miasta Olsztyn",30192000,PL
e6eefaeb-de4e-49a8-9cf7-ea8df9c06ba3,,39222100,UK
e6f481a4-5161-4269-a124-2485d13875bb,Dostawa windy do Zespołu Szkół w Koniuszowej,42416100,PL
e6f4a2c0-7d8f-4616-8662-c93a4fcdf35e,HELP DESK CONTABILITÀ SPECIALE,,IT
e6f716c0-f376-407e-aab3-1add51efdd63,Travaux de menuiserie bois et signalétique dans le cadre de l'extension et la réhabilitation du Grand Complexe Sportif Omnisports de l'espace René Binet.,45000000,FR
e6f89570-d6b0-408b-93d2-15811e7f8062,,15800000,FR
e6fea0a4-db05-48ca-83b5-f8caa2af1701,,09134000,FR
e7001d12-0bfc-4eeb-a80b-2215c4f2df05,,90524400,FR
e702148d-6ebb-44f6-b4fb-4809850d717c,,,PT
e7036ea0-3ae6-4739-8a98-127df158b8c2,"Liftų Kalvarijų g. 147 ir J. Kubiliaus g. 10, Vilniuje priežiūros paslaugų pirkimas",50750000,LT
e7047206-140d-4053-b77a-b5792829a558,,24111000,FR
e706d1e5-022c-4572-a200-f09af10563b3,Vzdrževanje gozdnih cest v občini Kranjska Gora v letu 2008,,SI
e70b7f6e-6da6-4edd-9c32-bc69085e488d,Szkolenie,80421000,PL
e7119249-631d-445e-8410-8b47f22629f9,OFFERTA PER STRUMENTARIO POLIUSO PER VIDEO ENDOSCOPIA A MARCHIO MICROFRANCE,,IT
e7151940-4bc8-4da1-aedf-26d55a870108,NOLEGGIO FOTOCOPIATRICE 14 (FASCIA MEDIA-NOLEGGIO),,IT
e717770d-e32c-4dbb-886c-d2f2af4df9bc,11 Remplacement des menuiseries extérieures en aluminium rénovation des façades au collège Varsovie à Carcassonne,,FR
e7182dba-4a15-4bcb-a240-9d03ffe61ce6,Naujų lengvųjų keleivinių-krovininių automobilių pirkimas - du vnt.,34115000,LT
e71b0b48-d53c-405c-9135-d3fb53dcd4b3,,33000000,PL
e71d9cba-da27-4669-9b63-a714c9ae8652,64 Fourniture de denrées alimentaires pour le service de la restauration communautaire à Pau,,FR
e721343b-c900-49c1-a8b7-fe05b5adc05c,,45000000,DE
e7281165-4fcb-4a92-a8bf-15eddc88178d,"Zakup i dostawy artykułów żywnościowych w rozbiciu na 6 zadań tj.; artykuły ogólnospożywcze, mięsa i jego przetwory, produkty mleczarskie, ryby przetworzone i konserwowane, owoce warzywa i podobne produkty, oraz dostawa jaj.",15000000,PL
e72930e9-23a5-4f9b-aba0-93a043bcbc92,LAVORI DI MESSA IN SICUREZZA DELLA S.P. 30 DI GIULIANO,,IT
e72b9491-d262-4609-a958-47897eb3b69f,,33600000,PL
e73473d7-9722-4572-aa9a-7dfca055d667,,45210000,FR
e7354cb4-eec4-4298-92ff-19a2fc635218,Sukcesivna dobava tehničnega blaga in čistil,,SI
e7364303-2628-48c5-ab3d-a03546b927ed,,,PT
e736a595-b160-4344-b8e3-72e709d9a761,DTK MREŽA SAD-LIŽNJANSKA U MEDULINU,45000000,HR
e736a8ae-c653-4ffb-8c97-e7c52d71301d,,55500000,SE
e73756b2-ba8a-4e25-803a-76d0cc59cff0,"Aménagement des rues du Centre ville - place Lulli, rues Grignan et Sainte entre la rue Paradis et la rue Breteuil à Marseille.",,FR
e7389360-70ce-4879-821c-f81a51ca8e02,Benzino A95 ir dyzelino pirkimas,09134200,LT
e73bb232-59ac-4af3-a1c1-b5677b651ac2,,90531000,FI
e73c2cbd-ac9b-4fd5-961f-b622990ea588,"Akademia Umiejętności II - szkolenia zawodowe, informatyczne i językowe",80420000,PL
e73e6477-9d64-47d0-a574-c758765c9b76,Création d'une voirie pour la desserte du futur institut médico-educatif.,45233141,FR
e74294f9-a70b-4bac-8ba9-5e1c64125b21,,,PT
e745a933-3d05-4bec-875f-4d0b8989c655,Ciklikus triaxiális vizsgálóberendezés (talajminták vizsgálatához) beszerzése,38900000,HU
e746209e-0c0f-4e13-96f9-decd08478dee,Prowadzenie zajęć socjoterapeutycznych,85320000,PL
e74e3fed-f555-4010-9b6d-9c8a10376303,"Travaux pour la réalisation des espaces publics du quartier ""les Arcades"" à Chanteloup-Les-Vignes - phase n°1 Requalification de quatre escaliers.",,FR
e7503918-73d3-4f28-84da-3961f5d65817,Projekto „Projektinės dokumentacijos parengimas vietinės reikšmės keliams ir gatvėms rekonstruoti“ techninių projektų parengimas ir projektų vykdymo priežiūros paslaugos,71320000,LT
e7520a01-4fc0-4595-9659-cbee0da049b8,COSENZA - COMPLESSO DI SAN FRANCESCO D'ASSISI. LAPIDARIO: RESTAURO ED ALLESTIMENTO RECUPERO AFFRESCHI,,IT
e7522a7c-31ee-438f-9f51-c26ad0afabbb,COMPLETAMENTO RETE FOGNANTE DEI COMUNI DI FRANCAVILLA AL MARE E RIPA TEATINA,,IT
e752380f-08e8-450a-94e1-35b74ca89407,Dostawa profilografometru klasy laboratoryjnej do pomiaru chropowatości powierzchni 2D/3D zapewniającego pomiar konturu i kształtu wraz z oprogramowaniem dla Instytutu M6.,38000000,PL
e7526ac7-1a89-4f05-8594-8714e5bf689f,Costumes pour huissiers du Cabinet du Maire et personnel du protocole (4 lots).,18222100,FR
e7539644-3e8c-4859-99c5-be11c085b279,Nabava robe - mlijeka u domu Mali Kartec,15511000,HR
e755a5e9-721b-4a21-9ee1-e3cf92a86fc0,Magazynier z obsługą wózka jezdniowego i kas fiskalnych,80500000,PL
e756aad6-9910-4673-99e1-aa3faadebc5c,,,PT
e7599469-f018-4472-b78b-7ab84153cf60,,85120000,PL
e7619947-0aac-4f09-9778-b14ee20f3f17,FORNITURA IN OPERA SISTEMA PER LA MISURA DEL PARTICOLATO AERODISPERSO DA INSTALLARE SUGLI SCARICATORI DELLA C.LE TORREVALDALIGA NORD ? CIVITAVECCHIA (RM),,IT
e761b279-302d-42ce-a847-f90a46b6e547,,,PT
e763890a-ff39-45ed-82a6-3912419a14ed,,,PT
e763ea94-a9d1-4d3b-b68e-76d962eb3634,"Prowadzenie zajęć opiekuńczo-wychowawczych podczas warsztatów, realizowanych w ramach projektu, przeprowadzonych w Żłobku nr 23.",85100000,PL
e763ff1f-a5a5-4072-86b9-3c4b7ffe2dd3,"""Tilbud: Fv202 Gulsvik - Veteren Hp01 km 1,510-7,140""",45000000,NO
e768004b-cdf4-44db-adda-124d3ad4b6fd,,,PT
e76eac09-192e-4eba-b78b-38a17c495d28,,09134200,LT
e7719f63-e32a-48a3-aff6-c88373be51c6,Zamówienie AN-065/2009/B(128),38000000,PL
e77376c5-3451-4d9b-9cc9-5c019a5abb37,PRZEBUDOWA UL. ŻEROMSKIEGO (BEZ CHODNIKÓW),45233120,PL
e776f983-542c-4743-b019-fbd01705a52a,,85311300,FR
e77713c9-e02a-452b-8787-3814ab68dea1,LAVORI INTERVENTI DI ADEGUAMENTO DEL PLESSO SCOLASTICO ALLA VIA CREMONA,,IT
e7774927-c492-4f35-b78a-8ac1f3f6ae95,"Jõhvi lasteaia ""Kalevipoeg"" renoveerimistööd",,EE
e777ab01-9764-4a9a-9616-3e52c9510b2b,Norges Brannskole ombygging,45000000,NO
e77936f0-3f59-4cca-8ce9-a3e15a4dfa68,,71700000,RO
e77c1037-5527-49ed-8578-3ce4b29abce3,Oggetto non pubblicabile a causa della potenziale presenza di dati personali,,IT
e77dad10-78a6-40e5-b70a-06b314eeaa99,02 matériel de transmission - antares à Laon,,FR
e77f5126-7c3a-4a98-852f-e667e24dfc53,"0,4 kV kabelinių linijų ir ST statybos Ukmergės raj. projektavimo paslaugos pirkimas",71320000,LT
e781830a-4b0a-455b-85cb-2f8af76bef53,SERVIZIO PULIZIA LOCALI COMUNALI,,IT
e78241f1-2767-4bf8-b821-cf0466f1ddb3,,90610000,LT
e784f65b-9e5b-4d47-877e-41586b205369,EA Warme Dranken -en Vending voorzieningen.,15860000,NL
e7862def-fbce-4e83-847d-c5f99474ea87,,,PT
e787f610-511a-45d7-8a01-93068d02f4e8,Доставка на леки автомобили и автобуси за Община Несебър,34110000,BG
e789b24f-bb93-4d66-bed3-f6b19ea53e74,Evacuation et valorisation des déchets verts.,,FR
e78a6634-2f72-49b0-9139-fcf4c6222330,,33690000,PL
e79065c4-ef65-4f13-9952-cc458e7eb3cb,Закупуване на гориво-смазочни материали за нуждите на ЦСМП-Русе през 2010 год.от обекти на изпълнителя.,09000000,BG
e790e053-6a77-45bf-af70-861c4ee5edb4,Usługa gastronomiczna - obiady w okresie od 1 stycznia do 30 czerwca 2010r. dla II ligowego zespołu siatkówki AZS UAM - 14 osób,55000000,PL
e7912afb-c5ee-44cf-9d79-45b33dd6c616,,45216200,DE
e791403f-89c5-4d77-95c2-744e1065828f,DLG/059/1-2/08 badania z zakresu tomografii komputerowej i rezonansu magnetycznego,85121200,PL
e79189d7-f7d9-4279-8ee1-a71ba9dc4f8d,FORNITURA DI TRASDUTTORI DI PRESSIONE PER I MONITOR IMM-GE DELLA CARDIO-ANESTESIA DI QUESTA AZIENDA.,,IT
e791de32-5b61-4bde-9bd1-f110f7f14652,,79111000,UK
e7922c40-e6d3-4887-bcc5-fe4169fd7c9b,,33111650,LT
e794184a-52fc-47ac-ba64-4462e3ea7b34,,,PT
e799adc1-3099-4499-9812-37b816116b09,"ДОСТАВКА, ИНСТАЛИРАНЕ, СЕРВИЗНО ОБСЛУЖВАНЕ И ОБУЧЕНИЕ НА КОНФОКАЛЕН ЛАЗЕРЕН СКАНИРАЩ МИКРОСКОП",38510000,BG
e79aac2c-1ca1-43a6-8609-c4c6dcf5d708,"83 Entretien des ascenseurs, monte - charges, monte handicapés et escaliers mécaniques dans les batiments et équipements communaux, à Hyères",,FR
e79b9476-8534-4d09-931a-869ace7f255b,GARA 1/F/PA - 2009 . FORNITURA PRESSO SISTEMA INFORMATIVO COMUNE DI MASSA DI UN SOFTWARE GESTIONALE BIBLIOTECHE RETE PROVINCIALE,,IT
e79bd872-581a-4ecd-8652-d1c29f21cc67,Transport et traitement des déchets ménagers spéciaux (Dms) sur les déchèteries du Simigeda.,90511100,FR
e7a172ad-00f1-4f22-96c2-610fe197f2be,74 assurance de personnes( assurance des risques statutaires pour les agents affiliés à la Cnracl ) à Faverges,,FR
e7a2c0bf-e546-4a42-bfac-73245b109d59,Wymianą pokrycia dachowego na szkole podstawowej w m. Węgiersk,45214210,PL
e7a4ed23-f967-47ca-b5f4-b0171e5ec5c0,,71351500,FR
e7a69f5f-cd53-4afc-a696-2e1f9fb94ef7,Mission de suivi hydrogéologique et mise en place du périmètre de proctection des champs captants pour la création de deux forages d'exploitation d'eau potable.,,FR
e7a82b88-e7a3-4045-b84c-de787e4586f6,Usługa dosyłu modulacji programu radiowego Radio Zachód,64000000,PL
e7adcffb-a97d-4a68-8424-fddcce7b4b71,Postępowanie o udzielenie zamówienia publicznego na przeprowadzenie kursu fryzjera męskiego dla 6 osób,80530000,PL
e7aded47-ac7a-4960-b017-23fc721eade8,,64200000,FR
e7ae61aa-1cc9-49d3-9f7b-01d0c34fcaf8,SERVIZIO SOCIO-EDUCATIVO DIVERSAMENTE ABILI,,IT
e7afc465-4503-4dbd-9554-63c4acbf05c4,,,PT
e7afe963-8f58-4479-b0c4-193923d9c81f,,09310000,CZ
e7b36dba-3604-4f03-8c6e-73be688fbb22,"Obnova lesa - zalesňování, 22,23,24, Divize Karlovy Vary, Lesní správa Klášterec, jaro 2010",77200000,CZ
e7bb357d-c2c9-4cb9-9eea-790b911545c3,,45262670,DE
e7be6a31-9aad-4949-9095-3d4838f82298,DEC136020 - Evaluation Framework for Smarter Travel Areas,,IE
e7bec35f-eee2-46a8-8429-8fe119182620,Amenagement des espaces publics du secteur 1 SOUS-SECTEUR 1-2 dit hoche zac seine arche a nanterre.,,FR
e7c1a093-312e-4742-8898-559c468cae44,,,PT
e7c4f8e6-8519-4f3e-8ec2-bd256d22a8cb,Hippodrome de Dax - extension du bâtiment des commissaires de courses.,45000000,FR
e7ce72d7-4d5e-4083-985a-5498d8102c59,"Rewitalizacja obszaru powojskowego w Pile przy ul. Podchorążych - Kossaka, Centrum Sportowo-Rekreacyjne - rozbiórka pływalni SZUWAREK w Pile przy ul. Podchorążych - Kossaka.",45110000,PL
e7d1cda4-cd37-4f23-a49f-e01e9ddc62ab,,79713000,BG
e7d2ffc1-e1be-4a18-b3b5-ffc999eda8ad,Statybinių medžiagų pirkimas (Pirkimo kodas: IF-1-114),44111000,LT
e7da053e-365c-4a9b-9af3-ef101f1c0d5b,Fourniture et pose d'un pont roulant au centre d'exploitation de Périgny.,,FR
e7da8725-4a3d-4cdb-8851-d8968b3d7c87,,39200000,SK
e7df0c1f-27df-4975-9ba3-954c60c5752f,"09v149pa-service Architecture-Dbc-Travaux d'aménagements, de transformations, et de grosses réparations dans les bâtiments communaux-menuiseries Bois-Quincaillerie-Lots 6c (Secteur Nord) et 6d (Secteur Ouest)-Année 2009.",45421000,FR
e7e20aa1-5fa5-4779-8a78-ea36df36aed7,Tarbevee magistraaltorude vahetus,,EE
e7e347e0-d993-4d5b-adf2-bfa11caf40d6,,,PT
e7e3e8fa-426d-40ef-a9aa-5390e3e93814,Dostawa bonów towarowych,30199750,PL
e7e955fc-244c-4369-84e1-685316b59886,Fourniture d'un car d'occasion pour le réseau de transport urbain de la Communauté d'agglomération Seine-Eure,,FR
e7e9c74f-7f64-4c34-a7dd-a8e9223c69b8,Vzdrževanje javnih zelenic v križiščih in mestnih parkih,,SI
e7ea602a-f5db-4b3d-86ca-79d7a8bd2b37,LAVORI DI RADDOPPIO DELLE LINEE IDRICHE DELL'ACQUEDOTTO COMUNALE IN FUNZIONE DELL'INTERCONNESSIONE CON GORGOVIVO - COMUNE DI CASTELLEONE DI SUASA,,IT
e7eba714-2d9b-4809-b134-91723d98daef,Pessac avenue du général Leclerc - 3ème tranche (section Californie / Poudrière) Aménagement de la voirie.,,FR
e7ed0450-4fe2-4215-b32b-566127cea6d4,,,PT
e7ef9829-7d62-4f73-8d23-c9d2a4c3acba,,,FR
e7f2fb57-c4fe-4d83-9cfc-b6e0bf477cc0,78 Fourniture de dispositifs médicaux consommables de cardiologie à Mantes la Jolie,,FR
e7f43c9a-8cf5-4227-bf6e-10fbcc5efac6,Remont drogi powiatowej nr 0629 T (15934) Pawłów - Bukówka - Broniewice w m. Pawłów.,45233123,PL
e7f5e240-de65-4384-9630-92dec60b8acb,,,PT
e7febdd5-abed-4953-9ea8-974d8d39dbc0,FORNITURA DI CARTA PER FOTOCOPIATRICI E STAMPANTI IN USO PRESSO GLI UFFICI DELLA SEDE MUNICIPALE. BIENNIO 2010 - 2011.,,IT
e7ff897f-b484-42ba-a8f5-a01f3ad4720e,Mobilier,39100000,RO
e800c85a-3d18-4b05-9b01-4615d7fdfe91,Zakup paliw płynnych dla potrzeb Zarządu Dróg Powiatowych w Tarnowskich Górach,09130000,PL
e8062ee3-13f8-46e8-b388-c1939d61725d,Kunsisbane og plaskedam i Rådhusplassen - Porsgrunn kommune,45212100,NO
e80a786c-b9bc-49d0-9120-ecabecd9d567,,72530000,FR
e80f07f7-823b-4d7b-ad88-0c89a3a24de0,Désamiantage ancienne école de musique.,45262660,FR
e80fa012-61c8-475f-9fe0-4bc9adf8c462,,60000000,FR
e811464e-b5d2-47f8-a786-358c6108e50f,LN2 Reparatie Sistemul de monitorizare continua a emisiilor poluante de la cosurile de fum aferente CAF 1-3 - CET Progresu - servicii suplimentare la contractul nr.197/2007,50410000,RO
e81551b0-b055-4473-a0d0-e70c3ef92d47,LAVORI DI SOSTITUZIONE INFISSI ESTERNI DA ESEGUIRE PRESSO LA SEDE INAIL DI PAVIA,,IT
e815a302-d92c-4ce6-b577-b176e93d20a6,Judriojo telefono ryšio paslauga,64000000,LT
e8167179-0a6e-443a-b2f6-ca9466febbe9,"LAVORI DI RIQUALIFICAZIONE SECONDO GLI ADEGUAMENTI NORMATIVI DELLA CENTRAL GAS MEDICALE, REALIZZAZIONE DI UNA DISTRIBUZIONE DORSALI IMPIANTI DI GAS MEDICINALI E COLLEGAMENTO DORSALI VECCHIA CENTRALE G.M. COMPRENSIVI DELLA FORNITURA E POSA IN OPERA DI UNA CENTRALE DI PRODUZIONE DELL'ARIA MEDICALE F.U. E SERVIZIO DI MANUTENZIONE GLOBALE PER QUATTRO ANNI DELLA CENTRALE ARIA E GAS PRESSO IL P.O. SAN MARTINO DI ORISTANO",,IT
e817b226-2c62-41cf-9a07-387f0ae26547,,,PT
e8195941-c046-4411-9b05-6d9c71400e09,02/09.,,FR
e81a3763-03af-470a-991e-076c90997479,Mise en sécurité du système de sécurité incendie.,,FR
e81e144b-8c28-4cfa-8846-4d6b8545a53f,COMPRESE TIFON,33141118,RO
e81e7ca9-0f3b-4c57-8161-b6f8b65f3b81,Achizitie paine,15811100,RO
e81f56ab-26c8-4d19-b78a-543f5ff1deeb,Dostawa mebli oraz ich montaż w biurach budynku U-3 - ZP/0143/2009,39130000,PL
e8201146-cb6a-48fd-b1b6-66c31264203e,Konserwacja bieżąca potoku Przyrwa km 0+950 - 7+060,45246400,PL
e820a280-c2b5-44bd-b151-7e7f30395cc7,,33182210,FR
e826b257-65ba-4a62-b573-0550e70e1523,VZDRŽEVANJE SISTEMA ZA PRENOS PODATKOV,,SI
e827de8b-dfc9-486f-96e8-f0dc78118e92,A fővárosi csatornák rekonstrukciós munkáinak elvégzése XVI. szakasz,45232400,HU
e8282ec6-e2e7-49c3-a2bf-96c4cfd40598,,,PT
e829574d-4dde-4a27-8aa5-33c95dd3221f,,,PT
e829b450-251d-4f69-934e-4985b69cdef0,SEP128876 - Supply & Installation of Exhaust Extarction Systems for Leitrim Fire Service,,IE
e8374bb7-4266-4d1a-ad91-846d7018a9f0,Dostawa lekkiego samochodu ratowniczo-gaśniczego dla Ochotniczej Straży Pożarnej w Dębskiej Woli.,34114110,PL
e838c7b2-7e83-4f6b-8965-86afb87ebcfc,,,PT
e8391b5b-8dab-4d2a-9626-6f780364d7cd,,,PT
e83942c5-92b9-4f61-a3d2-117f055d78c4,Zamieszczenie ogłoszeń prasowych promujących Dni Województwa Śląskiego,79340000,PL
e83a3e2a-ead0-482b-8c9d-c91235168f24,Marché de fournitures de bureau,,FR
e8454ce6-6f57-4194-80ef-182df860cf3c,78 fabrication de mi-bas de vol ignifugés (avec dépôt d'échantillons) pour le MINDEF à Rambouillet,,FR
e848f9ba-c03d-4c5a-838c-d5944f970b80,13 Acquisition de 2 à 3 minicars neufs ou d'occasion très récents pour la RDT13,,FR
e848fe38-28b1-47ef-8890-c1a1147b905c,,71300000,FR
e84a0999-915f-488c-b570-81813bc5c670,LAVORI DI REGIMENTAZIONE DELLE ACQUE PIOVANE IN LOCALITÀ ?VOTTA?,,IT
e84b80eb-c8b1-4a0d-8791-ede023bb8264,Restauration générale et remise en valeur de l'eglise Saint-Julien (2nde tranche).,,FR
e855f352-38db-4e9a-85c4-a4647ba8a411,Usługi z zakresu transportu sanitarnego,60130000,PL
e858f827-92d9-4126-a3e0-349bf8aff431,"Провеждане на първоначално летателно обучение на пилоти за вертолет, преминаващи висшия курс на обучение - държавна поръчка, Випуск 12",80000000,BG
e85bbcb2-48d3-4df7-8f88-3bdd58bdc705,Nabava robe široke potrošnje za potrebe Agencije za odgoj i obrazovanje u 2009. godini,24500000,HR
e85fd43f-f923-4024-b706-b400a1b9881a,"Marché à bons de commande pour la fourniture de matériels, logiciels et fournitures informatiques.",,FR
e862a714-6851-4c46-b0a1-b5b57d91d090,Szkolenie Konsultant ślubny - kompleksowa organizacja ślubów i wesel w ramach działalności prowadzonej na rachunek własny.,80500000,PL
e862f108-e094-49d5-9909-5b17e8560136,,30237300,FR
e863582b-2e8c-4246-ad28-63575d0c5b15,,44211100,FR
e865c976-c211-4622-861e-36d96f0bf390,Fourniture et transport d'absorbant à usage routier pour les besoins des unités territoriales départementales.,14212000,FR
e8665603-d792-45d4-b190-c762c9455f78,,90711500,CH
e867d5cb-2301-4846-b3ed-09e36b4a053b,,79100000,PL
e86928c1-b99a-4e5a-8671-559f8726c91a,,,FR
e8696c3b-dc08-4f39-bdf6-99ba53d1c65f,,,PT
e86afacd-9960-486a-996e-b944181d7c48,Modernizare strazi in orasul Piatra Olt .,45233222,RO
e86b672e-2833-4177-b17b-c4a8c7885c34,,90500000,FR
e86d0ec9-7413-48b3-b4f3-ab364f8b4cb6,30/2009,33141100,PL
e86dd048-3a02-41ed-b653-97f264caa360,,90731100,UK
e86eb767-59bf-4fc9-8862-2b358d6fc097,SERVIZIO CENTRO INTERSCAMBIO REGIONE PIEMONTE,,IT
e8705496-09e3-4870-88a8-e7e18a5e3422,34 acquisition de fournitures scolaires pour le groupement de commandes de la communaute de communes nord du bassin de thau,,FR
e8714e73-7d8d-4486-b2ca-666247e9839a,"Dostawa materiałów biurowych, tonerów oraz tuszy barwiących do drukarek dla Starostwa Powiatowego w Oleśnicy",30197630,PL
e871d007-9c35-41c8-b73d-a1ca61f9ab25,,,PT
e871f4ce-a7bf-4a05-828e-17e5ae3e326c,,44163100,ES
e877cc8b-1ab0-4e7d-be27-bae4c1a78074,,45214610,DE
e87d9ab8-094f-4f62-afcf-27af04f6f4b1,"""Доставка на нов специализиран автомобил за сметосъбиране и сметоизвозване за нуждите на Община Балчик"".",34144510,BG
e87dae49-0d63-4c59-934b-76fb5a239bb0,Sprzedaż energii elektrycznej i zapewnienie świadczenia usług dystrybucji do obiektów zasilających sieć oświetlenia ulicznego Miasta Mysłowice,65310000,PL
e87f4beb-b4b2-45a4-a30c-c03b8d01bded,"Jászalsószentgyörgyi Lippay Lajos Alsó-jászsági Óvodai, Iskolai és Alapfokú Művészetoktatási Intézmény tornaterem tetőfelújítására és komplex akadálymentesítése",45000000,HU
e8804254-6110-4593-9950-52a5ee018a1a,N.2 MONITOR BIS VISTA,,IT
e8812eff-1391-4d23-8d47-c3e3bd6401bc,"LAVORI DI MANUTENZIONE ADEGUAMENTO SICUREZZA EX-LEGE 81/08 E RIFUNZIONALIZZAZIONE DEI LABORATORI ED UFFICI E SALE ESPOSITIVE, IVI COMPRESO L?EVENTUALE COMPLETAMENTO DEL CABLAGGIO",,IT
e8882bc7-1075-408e-b3da-29dd94a06343,,50411000,FR
e888c626-0ac9-49aa-9c3e-1f77accf1196,Stručni nadzor nad izvođenjem radova izvanrednog održavanja Savske - Jelkovečke ceste u Sesvetama,74300000,HR
e8899f8b-5e1b-466a-8b75-478e5573cad1,Sprzedaż i dostawa mebli biurowych dla Urzędu Miasta w Brzegu,36121200,PL
e88c7293-7a93-4d7d-916a-bd50c31bf6c1,"10 fourniture d'autobus 12 m, 3 portes, plancher surbaissé doté d'une rampe d'accès ufr pour les années 2010-2011-2012 à Troyes",,FR
e88dbff0-14cd-4dfd-b1cb-c12e71f7e073,,45442100,AT
e88fbaae-4629-4709-a7a4-6e681c4fa917,Invitatia pentru cererea de oferta: Aparat inregistrator fara hartie,38410000,RO
e891e0b7-78f6-4f8b-b2a8-79d11738453f,,79310000,UK
e8959a31-32a1-4941-8806-d90d8a9baca1,,45000000,DE
e897e500-3d50-4fcd-bba3-38b72c5d3a12,SERVIZI DI STAMPA E LAVORAZIONE ECCESSORIE DEI PRODOTTI EDITORIALI E TIPOGRAFICI DELLA CAMERA DI COMMERCIO DI PIACENZA PER IL TRIENNIO 1/6/2009-31/5/2012,,IT
e8984371-1245-4383-9988-2d390db4bbbb,M1115-2009 : Exploitation d'unités de compostage collectif.,77120000,FR
e899efcb-b966-47df-ab07-5fdae1822bcc,Invitatia pentru cererea de oferta: SONDE DORMIA,33141641,RO
e89a8598-36d4-49c8-8bde-d9f5cad92372,,71200000,FR
e89c5772-d925-483e-a44c-7cb4efce4a43,LAVORI DI MESSA IN SICUREZZA DELLA SCARPATA A RIDOSSO DELL'EDIFICIO ADIBITO A SEDE DELLA SCUOLA MEDIA G. VINCIGUERRA IN LOC.TÀ S. MAGNO,,IT
e89e60b5-b63b-493c-9439-bf4284943287,,45232210,RO
e89ed013-9b3d-455d-91fd-21f43d68f5f1,17 acquisition de fourniture de Spécialités Pharmaceutiques avec AMM : Immunoglobulines et Oxaliplatine pour la Pharmacie du Centre Hospitalier à La Rochelle,,FR
e89ed2d4-4ec9-4235-890b-59763f39c035,Restauration de l'ancienne douane travaux de type monuments historiques.,45212314,FR
e8a41329-628b-4a4e-804c-2c388bde51cf,,24950000,PL
e8a42e5f-1dc9-4813-811f-1e92bffb34e6,Доставка на горива и масла за нуждите на община Долни чифлик,09000000,BG
e8b4f3ca-e127-4e0f-81ae-0469e24e32fc,05 fourniture de liants hydrocarbonés pour le département des hautes-alpes à Gap,,FR
