category,company,project_title,budget,county
servicii,de cazare si masa pentru participantii la Laboratorul Transnational sc,"Anunturi [proceduri de achizitie, beneficiari privati]: procedura de achizitie de Servicii (pachet integrat) de cazare si masa pentru participantii la Laboratorul Transnational schimb de bune practici -Italia 55110000-4; Transport (pentru Laborator/Tutoring/Proiecte pilot si Follow Up Transnational in Italia); bilete de avion (Romania-Italia-Romania) Implementarea si coordonarea activitatilor de cooperare transnationala: participarea la mesele de lucru 60400000-2; Servicii (pachet integrat) de cazare si masa pentru participantii la Laboratorul Transnational pentru Metodologie si tehnici de gamificare in procesul de formare si pregatire a studentilor  Anglia 55110000-4; Transport (pentru Laborator/Tutoring/Proiecte pilot si Follow Up Transnational in Anglia); bilete de avion (Romania-Anglia-Romania) Metodologie si tehnici de gamificare in procesul de formare si pregatire a studentilor 60400000-2",334400 lei,Galati
servicii,SERVICII DE ORGANIZAREA CARAVANA INFORMARE - Solidaritate si responsa,"Anunturi [proceduri de achizitie, beneficiari privati]: SERVICII DE ORGANIZAREA CARAVANA INFORMARE - Solidaritate si responsabilitate sociala - POCU/449/4/16/127525","84020,00 lei",Cluj
servicii,SERVICII DE ORGANIZAREA CARAVANA INFORMARE - Solidaritate si responsa,"Anunturi [proceduri de achizitie, beneficiari privati]: SERVICII DE ORGANIZAREA CARAVANA INFORMARE - Solidaritate si responsabilitate sociala - POCU/449/4/16/127525","84020,00 lei",Cluj
servicii,Servicii de consultanta pentru managementul de proiect si achizitii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de consultanta pentru managementul de proiect si achizitii","274890,00 lei",Bucuresti
servicii,Servicii organizare evenimente - pachet de servicii cazare si masa,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii organizare evenimente - pachet de servicii cazare si masa (mic dejun si cina) pentru participantii din grupul tinta al proiectului Acceleratorul de intreprinderi sociale in regiunea Nord-Est_ID 128525","144300,00 lei",Iasi
servicii,Servicii organizare evenimente - pachet de servicii cazare si masa,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii organizare evenimente - pachet de servicii cazare si masa (mic dejun si cina) pentru participantii din grupul tinta al proiectului Acceleratorul de intreprinderi sociale_ID 127384","144300,00 lei",Iasi
servicii,Promovarea antreprenoriatului in economia sociala prin campanii,"Anunturi [proceduri de achizitie, beneficiari privati]: Organizare de evenimente ""Promovarea antreprenoriatului in economia sociala prin campanii de informare"" ID 128025 cod cpv 79952000-2",21000 lei,Bucuresti
servicii,Promovarea antreprenoriatului in economia sociala prin campanii,"Anunturi [proceduri de achizitie, beneficiari privati]: Organizare de evenimente ""Promovarea antreprenoriatului in economia sociala prin campanii de informare"" ID 128024 cod cpv 79952000-2",21000 lei,Bucuresti
servicii,Procedura competitiva Servicii Catering Program Scoala dupa sc,"Anunturi [proceduri de achizitie, beneficiari privati]: Procedura competitiva Servicii Catering Program Scoala dupa scoala",278760 lei,Bucuresti
servicii,Servicii de transport a persoanelor pe raza judetelor regiunii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de transport a persoanelor pe raza judetelor regiunii Sud-Est","210641,07 lei",Suceava
servicii,TRANSPORT si HRANA participanti in vederea realizarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii externalizate de CAZARE, TRANSPORT si HRANA participanti in vederea realizarii cursurilor",349440 lei,Bucuresti
servicii,sala si Pachet organizare eveniment Ziua Comunitatii,"Anunturi [proceduri de achizitie, beneficiari privati]: Pachet organizare eveniment de selectie a planurilor de afaceri - continand transport (45 participanti), masa ( 60 participanti), sala si Pachet organizare eveniment Ziua Comunitatii (transport si masa).","23833,34 lei",Cluj
servicii,DOCUMENTATIE PENTRU OFERTANTI in vederea atribuirii,"Anunturi [proceduri de achizitie, beneficiari privati]: DOCUMENTATIE PENTRU OFERTANTI in vederea atribuirii unui contract-cadru avand ca obiect organizarea a 2 (doua) evenimente din cadrul proiectului Developing Youth NGO Leadership, finantat prin ACF Romania",47200 lei,BUCURESTI
servicii,Serviciile de catering pentru asigurare hrana cursa,"Anunturi [proceduri de achizitie, beneficiari privati]: Serviciile de catering pentru asigurare hrana cursanti LOT V Curs Lucrator in comert 5220.1.1 Locatia Mun Craiova, Dolj",18720 lei,Gorj
servicii,Serviciile de catering pentru asigurare hrana cursa,"Anunturi [proceduri de achizitie, beneficiari privati]: Serviciile de catering pentru asigurare hrana cursanti LOT VI Curs Lucrator in comert 5220.1.1 Locatia Mun Tg Jiu, Gorj",18720 lei,Gorj
servicii,Serviciile de catering pentru asigurare hrana cursa,"Anunturi [proceduri de achizitie, beneficiari privati]: Serviciile de catering pentru asigurare hrana cursanti LOT V Curs Lucrator in comert 5220.1.1 Locatia Mun Craiova, Dolj",18720 lei,Gorj
servicii,Servicii de organizare a unei conferinte de presa,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de organizare a unei conferinte de presa in Bucuresti (inchiriere spatiu, asigurare bufet)","5924,37 lei",Iasi
servicii,Servicii de organizare a unei conferinte de presa,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de organizare a unei conferinte de presa in Bucuresti","5924,37 lei",Iasi
servicii,GRUPUL DE CONSULTANTA PENTRU DEZVOLTARE DCG SRL,-,"258064,51 lei",BUCURESTI
servicii,Servicii instruire cu tema Dezvoltarea campanii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii instruire cu tema Dezvoltarea campaniilor de advocacy si a politicilor publice alternative, inclusiv organizarea cursurilor",41510 lei,Iasi
servicii,Servicii instruire cu tema Dezvoltarea campanii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii instruire cu tema Dezvoltarea campaniilor de advocacy si a politicilor publice alternative, inclusiv organizarea cursurilor",41510 lei,Iasi
servicii,VALORIFICAREA TURISTICA A ANSAMBLULUI BISERICII,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de asistenta tehnica din partea proiectantului pentru proiectul ""VALORIFICAREA TURISTICA A ANSAMBLULUI BISERICII SF. GHEORGHE A BRESLEI ABAGERILOR, DIN MUNICIPIUL BARLAD"", COD SMIS 117354",162000 lei,Vaslui
servicii,Servicii de cazare COD CPV 98341000-5-Servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de cazare COD CPV 98341000-5-Servicii de cazare","34560,00 lei",Bucuresti
servicii,promovare si constientizare asupra utilitatii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de informare, promovare si constientizare asupra utilitatii platformei informatice",36600 lei,Bucuresti
servicii,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,"312081,00 lei",Bucuresti
servicii,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,"312081,00 lei",Bucuresti
servicii,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,"312081,00 lei",Bucuresti
servicii,proiect ID 121437 Competitiv pe piata muncii,"Anunturi [proceduri de achizitie, beneficiari privati]: Achizitie servicii catering LOT 3, proiect ID 121437 Competitiv pe piata muncii",38528 lei,Bucuresti
servicii,Servicii de cazare si masa aferente deplasa,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de cazare si masa aferente deplasarilor expertilor monitorizare implementare afaceri si coordonator monitorizare implementare afaceri",23160 lei,Galati
servicii,Servicii de supervizare si dirigentie de sa,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de supervizare si dirigentie de santier aferente lucrarilor de interventie (restaurare, conservare, protejare si valorificare) si dotarilor (mobilier si echipamente TIC) Restaurarea, consolidarea, protectia si conservarea imobilului din Strada Plantelor, nr. 4, Bucuresti",235000 lei,Bucuresti
servicii,Servicii de supervizare si dirigentie de sa,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de supervizare si dirigentie de santier aferente lucrarilor de interventie (restaurare, conservare, protejare si valorificare) si dotarilor (mobilier si echipamente TIC)","260000,00 lei",Bucuresti
servicii,ACHIZITIA DE SERVICII DE INCHIRIERE SPATII,"Anunturi [proceduri de achizitie, beneficiari privati]: ACHIZITIA DE SERVICII DE INCHIRIERE SPATII PENTRU ACTIVITATI HUB DE INOVARE SOCIALA","66482,75 lei",Bucuresti
servicii,ACHIZITIA DE SERVICII DE INCHIRIERE SPATII,"Anunturi [proceduri de achizitie, beneficiari privati]: ACHIZITIA DE SERVICII DE INCHIRIERE SPATII PENTRU ACTIVITATI HUB DE INOVARE SOCIALA","66482,75 lei",Bucuresti
servicii,Procedura competitiva - Achizitie Servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Procedura competitiva - Achizitie Servicii Hoteliere in cadrul Proiectului Politici alternative in economia sociala, cod SMIS 112122","55045,32 lei",Dolj
servicii,Procedura competitiva Organizare tabere sc,"Anunturi [proceduri de achizitie, beneficiari privati]: Procedura competitiva Organizare tabere scolare",150000 lei,Bucuresti
servicii,Servicii de organizare cursuri manageri sc,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de organizare cursuri manageri scolari si cursuri personal de sprijin","53336,14 lei",Bucuresti
servicii,Servicii de organizare cursuri manageri sc,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de organizare cursuri manageri scolari si cursuri personal de sprijin (inchiriere sala, materiale curs, hrana participanti, transport)","53336,14 lei",Bucuresti
servicii,proiect Acceleratorul de intreprinderi sc,"Anunturi [proceduri de achizitie, beneficiari privati]: Achizitie servicii organizare evenimente - sesiuni de informare in perioada septembrie-octombrie 2019, proiect Acceleratorul de intreprinderi sciale, ID 127384","2035,01 lei",Iasi
servicii,Servicii de catering pentru participantii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de catering pentru participantii la cursurile de formare profesionala nivel 2 si 3",208073 lei,Dolj
servicii,Servicii organizare evenimente- servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii organizare evenimente- servicii cazare in Bucuresti",6952 lei,Bucuresti
servicii,Servicii organizare evenimente- servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii organizare evenimente- servicii cazare in Brasov",6952 lei,Bucuresti
servicii,Servicii organizare evenimente- Servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii organizare evenimente- Servicii organizare vizita de studiu, Lot 6","57268,07 lei",Bucuresti
servicii,ACHIZITIE SERVICII CATERING SI SERVICII,"Anunturi [proceduri de achizitie, beneficiari privati]: ACHIZITIE SERVICII CATERING SI SERVICII CAZARE (IASI NOIEMBRIE 2019)",1552 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (6)_Liceul Gheorghe Sincai, municipiul Targu Mures, judetul Mures",4400 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (9)_ Liceul de Arte Ionel Perlea , Slobozia, Ialomita",2000 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (8)_Scoala Gimnaziala nr.1, Galbinasi , judetul Calarasi",1800 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (9)_ Liceul de Arte Ionel Perlea, Slobozia, judetul Ialomita",2520 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (7)_Liceul Gheorghe Sincai, municipiul Targu Mures, judetul Mures",5700 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (5)_Scoala Generala Al. I. Cuza Podu Iloaiei, judetul Iasi",5250 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (10)_ Scoala Gimnaziala nr. 1 Galbinasi, judetul Calarasi",8000 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (4)_Scoala Generala Al. I. Cuza Podu Iloaiei, judetul Iasi",5400 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (3)_ Liceul de Arte Ionel Perlea, Slobozia, judetul Ialomita",4500 lei,Bucuresti
servicii,Servicii catering si livrare a mancarii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering si livrare a mancarii (2)_Scoala Gimnaziala nr.1, Galbinasi , judetul Calarasi",7644 lei,Bucuresti
servicii,Servicii de catering necesare derularii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de catering necesare derularii proiectului Integrare prin educatie si ocupare in judetul Dambovita, cofinantat din Fondul Social European prin Programul Operational Capital Uman 2014-2020, Contract POCU/138/4/1/115130","70464,00 lei",Dambovita
servicii,Contract privind achizitia de servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Contract privind achizitia de servicii de catering, cod CPV 55520000-1, desfasurata de FUNDATIA ESTUAR in cadrul proiectului Punem judetul Giurgiu pe harta educatiei din Romania, cod SMIS 106178",213150 lei,Bucuresti
servicii,Servicii catering pentru participantii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii catering pentru participantii la programe de formare profesionala","150273,76 lei",Constanta
servicii,BPI MANAGEMENT CONSULTING ROMANIA SRL,"ormare profesionala Program calificare Operator introducere, validare si prelucrare date COR 413201","477303,36 lei",Bucuresti
servicii,ELECTROPRECIZIA ELECTRICAL MOTORS SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii formare competente digitale avansate","416500,00 lei",BRASOV
servicii,ELECTROPRECIZIA ELECTRICAL MOTORS SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii formare competente digitale avansate","416500,00 lei",BRASOV
servicii,GRUP INDUSTRIAL FILLER SI PULBERI SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Procedura de achizitie competitiva conform prevederilor OMFE nr. 1284/2016 - servicii",180000 lei,ARGES
servicii,PERSPECTIVES CONSTRUCTIONS INVEST SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Achizitie servicii de asistenta tehnica din partea proiectantului in cadrul proiectului CONSTRUIRE INCUBATOR AFACERI- PERSPECTIVES, cod SMIS 123258",96371 lei,BUCURESTI
servicii,PERSPECTIVES CONSTRUCTIONS INVEST SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Achizitie servicii de asistenta tehnica din partea proiectantului in cadrul proiectului CONSTRUIRE INCUBATOR AFACERI- PERSPECTIVES, cod SMIS 123258",96371 lei,BUCURESTI
servicii,Servicii de catering si inchiriere sa,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de catering si inchiriere sala","456292,50 lei",Bucuresti
servicii,GLOBAL E BUSINESS SOLUTION GROUP SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Realizare Pagina web","71260,50 lei",CLUJ
servicii,IMPOTRIVA SARACIEI si MARGINALIZARII,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii sociale in cadrul proiectului 7 PASI IMPREUNA - SPRE INTEGRARE SOCIALA SI ECONOMICA, IMPOTRIVA SARACIEI si MARGINALIZARII in comuna CORCOVA","214500,00 lei",Bucuresti
servicii,IMPOTRIVA SARACIEI si MARGINALIZARII,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii medicale in cadrul proiectului 7 PASI IMPREUNA - SPRE INTEGRARE SOCIALA SI ECONOMICA, IMPOTRIVA SARACIEI si MARGINALIZARII in comuna CORCOVA","35000,00 lei",Bucuresti
servicii,IMPOTRIVA SARACIEI si MARGINALIZARII,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii medicale in cadrul proiectului 7 PASI IMPREUNA - SPRE INTEGRARE SOCIALA SI ECONOMICA, IMPOTRIVA SARACIEI si MARGINALIZARII in comuna CORCOVA","35000,00 lei",Bucuresti
servicii,IMPOTRIVA SARACIEI si MARGINALIZARII,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii sociale in cadrul proiectului 7 PASI IMPREUNA - SPRE INTEGRARE SOCIALA SI ECONOMICA, IMPOTRIVA SARACIEI si MARGINALIZARII in comuna CORCOVA","214500,00 lei",Bucuresti
servicii,INTERACT BUSINESS COMMUNICATIONS SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii organizare evenimente POCU 135317",744200 lei,BUCURESTI
servicii,Pachet de servicii de cazare si masa,"Anunturi [proceduri de achizitie, beneficiari privati]: Pachet de servicii de cazare si masa participanti si echipa de proiect la cursuri de formare in TestIMM","139933,20 lei",Galati
servicii,Reluare procedura achizitie Servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Reluare procedura achizitie Servicii organizare evenimente_sesiuni de informare_Loturile 3,4 si 6_ID 128525","2352,00 lei",Iasi
servicii,Reluare procedura achizitie Servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Reluare procedura achizitie Servicii organizare evenimente - sesiuni de informare, Lotul 1 si Lotul 2, ID 127384","2187,00 lei",Iasi
servicii,EU-ROM TRAINING AND CONSULTANCY SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Implementarea Proiectului nr. 121699, lntitulat:  COMPETENT  Dezvoltarea competentelor profesionale pentru un loc de munca mai bun in vederea achizitionarii private si prestarea unor servicii de catering in cadrul proiectului prin semnarea unui contract de prestari servicii",302808 lei,Bucuresti
altele,-,-,70500 lei,Bucuresti
altele,-,-,391800 lei,Bucuresti
altele,-,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii organizare evenimente de identificare, recrutare si selectie GT - 337165",70500 lei,Bucuresti
altele,-,-,391800 lei,Bucuresti
altele,-,-,178000 lei,Iasi
altele,-,-,"26367,01 lei",Bucuresti
altele,-,"Anunturi [proceduri de achizitie, beneficiari privati]: ANUNT PRIVIND ACHIZITIA DE Masina pentru taiat tabla",185400 lei,Brasov
altele,-,-,"545599,68 lei",Bucuresti
altele,-,-,70500 lei,Bucuresti
altele,-,-,"545599,68 lei",Bucuresti
altele,-,-,70500 lei,Bucuresti
altele,-,-,"26367,01 lei",Bucuresti
altele,ACHIZITIA DE Presa hidraulica pentru indoit tabla cu set de accesorii,"Anunturi [proceduri de achizitie, beneficiari privati]: ACHIZITIA DE Presa hidraulica pentru indoit tabla cu set de accesorii",565650 lei,Brasov
altele,ADM ROMANIA LOGISTICS S.R.L.,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de montaj si punere in functiune snecuri maturatoare","1411650,24 lei",Constanta
altele,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,"558499,68 lei",Bucuresti
altele,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,"558499,68 lei",Bucuresti
altele,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,"545599,68 lei",Bucuresti
altele,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,"558499,68 lei",Bucuresti
altele,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,70500 lei,Bucuresti
altele,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,"558499,68 lei",Bucuresti
altele,ASOCIATIA ROMANA PENTRU PROMOVAREA SANATATII,-,"545599,68 lei",Bucuresti
altele,D.A.L. TRAVEL SRL,-,462300 lei,Bucuresti
altele,FEREXPERT PVC SRL,-,35000 lei,Teleorman
altele,FEREXPERT PVC SRL,-,35000 lei,Teleorman
altele,FEREXPERT PVC SRL,-,6995 lei,Teleorman
altele,LOGIC ECOMSOL SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Achizitie pachet de servere","678168,39 lei",Braila
altele,MIGAB FOREST SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: DA 3 - Achizitie echipamente conform buget proiect","1925931,69 lei",Prahova
altele,MIGAB FOREST SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: DA 2 - Achizitie echipamente conform buget proiect","10358905,50 lei",Prahova
altele,MIGAB FOREST SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: DA 2 - Achizitie echipamente conform buget proiect","10358905,50 lei",Prahova
altele,PLASTICA SRL,"Anunturi [proceduri de achizitie, beneficiari privati]: Achizitie servicii de management de proiect","326512,50 lei",Satu Mare
altele,Servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de organizare de evenimente de recrutare (9 evenimente) in cadrul Proiectului Economia Sociala - Vector de Integrare Europeana Sustenabila (ES-VIES) cod SMIS POCU/449/4/16/128489","49275,00 lei",Brasov
altele,Servicii,"Anunturi [proceduri de achizitie, beneficiari privati]: Servicii de organizare de evenimente de informare (9 evenimente) in cadrul Proiectului Economia Sociala - Vector de Integrare Europeana Sustenabila (ES-VIES) cod SMIS POCU/449/4/16/128489","131400,00 lei",Brasov
