address,caen,caen_label,city,county,cui,email,email_source,email_valid,industry,name,phone,phone_source,phone_valid,sector,source,website,website_valid
,4631,comercianti_legume_fructe,,,34781119,,,0,,CRACIUN GABRIEL-IONUT PERSOANA FIZICA AUTORIZATA,+40764947424,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,27615610,,,0,,CREATIV CUBIC S.R.L.,+40724728845,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30787852,,,0,,CRETA FRESH SRL,+40743109746,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30530700,,,0,,CRETAN FARM SRL,+40744667987,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30890083,,,0,,CRETU C. VASILICA - COMERT CU LEGUME SI FRUCTE PERSOANA FIZICA AUTORIZATA,+40734614863,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34474904,,,0,,CRETU I. FLORIN-IOAN PERSOANA FIZICA AUTORIZATA,+40740161542,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28935540,,,0,,CRETU LUCIAN FLORIN INTREPRINDERE INDIVIDUALA,+40723311893,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,16088263,,,0,,CRIAD 2004 SRL,+40261769933,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,24491533,,,0,,CRIAD DISTRIBUTION SRL,+40728124733,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,36354955,,,0,,CRIHANA ION INTREPRINDERE FAMILIALA,+40766310841,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,22400865,,,0,,CRIN COM SRL,+40730519148,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,31078620,,,0,,CRIRAMON&FRUCT SRL-D,+40740842024,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,32954680,,,0,,CRISDAY PROD SRL,+40748397373,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,24989172,,,0,,CRISER ETALON FRUCT SRL,,,0,,master_romania,,0
Kostelecká 439,4631,comercianti_legume_fructe,,,25626442,,,0,112,CRISFED SRL,+40724066716,,1,112,master_romania,,0
,4631,comercianti_legume_fructe,,,40647961,,,0,,CRISFRUCTPOD S.R.L.,+40746700585,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,24925497,,,0,,CRIS FRUIT 2008 SRL,+40734977772,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,6523017,,,0,,CRISIMP -COMPANY SRL,+40268443167,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,39364937,,,0,,CRISION DRUTU FRUCT S.R.L.,+40754605787,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,45517,,,0,,CRISJUNIOR TRADE SRL,+40722362331,,1,,master_romania,,0
268,4631,comercianti_legume_fructe,,,17205841,,,0,101,CRISPLAN S.R.L.,+40239694271,,1,101,master_romania,,0
Turistická 237,4631,comercianti_legume_fructe,,,23686952,,,0,101,CRISSANTE SRL,+40720261771,,1,101,master_romania,,0
,4631,comercianti_legume_fructe,,,27763837,,,0,,CRISS CONCEPT GENERAL S.R.L.,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,32522495,,,0,,CRISS DELIA ATTI SRL,+40742877192,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,51725372,,,0,,CRISS FRUIT CMO S.R.L.,+40756223804,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,49541777,,,0,,CRISS GABRIEL FRESH S.R.L.,+40747469108,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,17888809,,,0,,CRISTAL EXPEDITION GROUP SRL,+40741067667,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28059857,,,0,,CRISTALOS FRUCT SRL,+40786977772,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34310820,,,0,,CRISTEA I. DANIEL PERSOANA FIZICA AUTORIZATA,+40745496813,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,31204515,,,0,,CRISTEA IULICA FLORIN PERSOANA FIZICA AUTORIZATA,+40753509393,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,23736503,,,0,,CRISTEA MARIANA-EMILIA PERSOANA FIZICA,+40721443639,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,26702645,,,0,,CRISTEA STELICA PERSOANA FIZICA AUTORIZATA,+40761657716,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,32639356,,,0,,CRIST FRUCTO IMPEX SRL,+40745175997,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,16841980,,,0,,CRISTIAN & CRACIUNITA S.R.L.,+40768902800,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,50023450,,,0,,CRISTIAN GYULIA MARKET S.R.L.,+40767513357,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,14715331,,,0,,CRISTIAN MULTICOM SRL,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,49332487,,,0,,CRISTINA-TABITA FLOWERS S.R.L.,+40733183924,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,14377052,,,0,,CRISTIS INTERNATIONAL SRL,+40731376609,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,41591800,,,0,,CRIVISIN DAVID-JOSHUA PERSOANA FIZICA AUTORIZATA,+40754895765,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,44596615,,,0,,CRIVISIN LACRAMIOARA PERSOANA FIZICA AUTORIZATA,+40799625030,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,38250462,,,0,,CRJ LORENTIO SRL,+40748196698,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34411302,,,0,,CRUCEAN LUCICA PERSOANA FIZICA AUTORIZATA,+40761421185,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,32825065,,,0,,CRYS & ALY FRUIT  SRL,+40785583722,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,21295303,,,0,,CSAHOLCZI VASILE INTREPRINDERE FAMILIALA,+40261874494,,1,,master_romania,,0
Táborská 631,4631,comercianti_legume_fructe,,,19393725,,,0,101,CSASZAR SANDOR INTREPRINDERE INDIVIDUALA,+40744553660,,1,101,master_romania,,0
,4631,comercianti_legume_fructe,,,42293097,,,0,,CSEDO LORANT INTREPRINDERE INDIVIDUALA,+40757466819,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,51450980,,,0,,CUCU FRESH S.R.L.,+40720973018,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,37496460,,,0,,CUCU START FRUCT SRL-D,+40752793309,,1,,master_romania,,0
Musílkova 335,4631,comercianti_legume_fructe,,,26717727,,,0,112,CUDINOV IONEL PERSOANA FIZICA AUTORIZATA,+40723684214,,1,112,master_romania,,0
,4631,comercianti_legume_fructe,,,23816165,,,0,,CULT-RO PLANT SRL,+40745636166,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,2302714,,,0,,CUPTORUL DE AUR S.R.L.,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,26622872,,,0,,CURCAN I. LENUTA PERSOANA FIZICA AUTORIZATA,+40769684998,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34582817,,,0,,CURELARU SORIN-GIGI INTREPRINDERE INDIVIDUALA,+40761401370,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,42022918,,,0,,DACIA FOODS S.R.L.,+40738064543,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,25883268,,,0,,DACO FRUTERIAS SRL,+40733577342,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,31307901,,,0,,DACOPEST GROUP INFO SRL,+40785593232,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,5216855,,,0,,DADINIL IMPEX S.R.L.,+40745740136,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30082037,,,0,,DADOIDANI SRL,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,39803480,,,0,,DADUSPEED LOGISTIC S.R.L.,+40751803993,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30921694,,,0,,DAEVA GROUP PROMOTING TRADE SRL,+40742843822,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30104518,,,0,,DAG ASOCIATION SRL-D,+40752110080,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,25611360,,,0,,DAL AMARNA - BENDIS SRL,+40767647095,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,50585637,,,0,,DALUKI FRUCT S.R.L.,+40770835601,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30808378,,,0,,DAMIAN D. NICOLAE INTREPRINDERE INDIVIDUALA,+40748103191,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,23545511,,,0,,DAMIAN IMPORT-EXPORT S.R.L.,+40745982994,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,52104993,,,0,,DANCE BLUEBERRY FARM S.R.L.,+40751365540,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,15843363,,,0,,DANCOSPIGA SRL,+40766514399,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,18869538,,,0,,DANFRUCT SRL,+40239627440,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,9750820,,,0,,DANI - ALEX C.I. COM. SRL,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,26150990,,,0,,DANICOL DISTRIBUTION S.R.L.,+40734972353,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,24020846,,,0,,DANIDO MARKET SRL,+40723505520,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34771697,,,0,,DANILA ANDREEA-EMA INTREPRINDERE INDIVIDUALA,+40742414515,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28566531,,,0,,DANILA (GHEORGHE) ELENA INTREPRINDERE INDIVIDUALA,+40761818124,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,35399177,,,0,,DANILIUC FRUCT S.R.L.,+40742805944,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,22859605,,,0,,DANIMAR SECURITY S.R.L.,+40745030000,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33039317,,,0,,DAN IONUT-FLORINEL PERSOANA FIZICA AUTORIZATA,+40769445937,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,25743892,,,0,,DAN IULIANA INTREPRINDERE INDIVIDUALA,+40768096598,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34434365,,,0,,DANI & YANIS SPRINT SRL-D,+40747453063,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33563442,,,0,,DAN LAZAR INTREPRINDERE INDIVIDUALA,+40732124249,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,31337120,,,0,,DANMAR STORE SRL,+40767185969,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30644372,,,0,,DANROB FRUCT SRL,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,12893456,,,0,,DANTE EXIM SRL,+40724561671,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28096677,,,0,,DANUBIUS WHITE SRL,+40769689935,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,35180125,,,0,,DANY-ANAMARIA S.R.L.-D.,+40263350154,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,37798476,,,0,,DANY-ELLE DELIVERY FRUCT SRL,+40753491658,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,35254826,,,0,,DANY & STELY SPRINT SRL-D,+40747453063,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,37702756,,,0,,DARANDOI MIHAI-CLAUDIU PERSOANA FIZICA AUTORIZATA,+40746485391,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,25271811,,,0,,DARIDIN S.R.L.,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,30219089,,,0,,DARINAREBECA COM SRL,+40785768277,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28969410,,,0,,DARINDAU CSILLA ANDREA INTREPRINDERE INDIVIDUALA,+40741925952,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,37960968,,,0,,DARINOR UNC SRL,+40741511328,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30939969,,,0,,DARIS PRO FOOD SRL,+40764676356,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,48497991,,,0,,DASCALU L. FLORIN PERSOANA FIZICA AUTORIZATA,+40757741810,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,27433316,,,0,,DASILCOMDAMAR S.R.L.,+40768705626,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33675748,,,0,,DAT DISTRIAGRO TRADE SRL,+40722303799,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,15633019,,,0,,DAVIDAS TRADE SRL,+40359197421,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33216192,,,0,,DAVID AUTO COMPANY S.R.L.-D.,+40769343812,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,49439450,,,0,,DAVID MARIO BOSS HQ S.R.L.,+40792894063,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,18229660,,,0,,DAVIDOV GROUP S.R.L.,+40729019894,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,48858689,,,0,,DAVID PROGRES BRAND S.R.L.,+40763526954,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34197692,,,0,,DAVID VALENTIN-MARIAN PERSOANA FIZICA AUTORIZATA,+40737372932,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28087415,,,0,,DAVINFRUIT SRL,+40768718900,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,21867707,,,0,,D.B. ACTIV HOLDING S.R.L.,+40213143524,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,6653262,,,0,,D & D COMPROD SRL,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,30258258,,,0,,DEACONESCU DOINA-FLORENTINA PERSOANA FIZICA AUTORIZATA,+40724155109,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,21973775,,,0,,DEAC TEODOR PERSOANA FIZICA AUTORIZATA,+40722701082,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33162386,,,0,,DEAC VASILE LEGUME-FRUCTE PERSOANA FIZICA AUTORIZATA,+40721899483,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,16335940,,,0,,DEA FRUCT S.R.L.,+40728143846,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34296130,,,0,,DEBO-FARM SRL,+40752889042,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,27809004,,,0,,DECO SHOES PREMIER SRL,+40723243372,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34916496,,,0,,DEDESOPHMAR FRUT SRL,+40744902990,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,27933761,,,0,,DEEBFRUCT SRL,+40753834347,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,20572368,,,0,,DELFRIGO FRIGORIFER SRL,+40749223229,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,27358990,,,0,,DELICIOUS FRUITS SRL,+40747505338,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33721585,,,0,,DELIDEA SRL,+40757520324,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,26193703,,,0,,DELIVER TRADING SRL,+40734310018,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,22713650,,,0,,DELMAR-TUR S.R.L.,+40740355478,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,19224394,,,0,,DELOMARI IMPEX SRL,+40751969523,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,36703010,,,0,,DELUXE ECO FRUCT SRL-D,+40765384083,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,31506645,,,0,,DEMATO FRUITS SRL,+40896696980,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,31671529,,,0,,DEMO MADI FRUCT SRL,+40728902171,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,17181521,,,0,,DEMOTIM SRL,+40429020324,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,26143748,,,0,,DENDAV EGAL SRL,+40731300018,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,39041901,,,0,,DENFRUITS ELI S.R.L.,+40730959518,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,32542603,,,0,,DENFRUT SRL,+40765241070,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33260228,,,0,,DENI & MIA NARANJAS DE ALMERIA SRL,+40734190215,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,26748499,,,0,,DENIM OPTIM SRL,+40763823543,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,22768426,,,0,,DENISDISTRI SRL,+40351452217,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,44060160,,,0,,DENIS ECOFRUCT IMPEX S.R.L.,+40734937429,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,36171265,,,0,,DENIS & GABRIEL PRODCOM SRL,+40217944344,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,49108626,,,0,,DENIS MAYA BIOMARKET S.R.L.,+40728113366,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,26517265,,,0,,DENISROB SRL,+40740687547,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,50711662,,,0,,DENIS & STEFY JESICA S.R.L.,+40720216766,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28297760,,,0,,DENIZ FRUCT SRL,+40745930848,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,17133974,,,0,,DENROM TRANZIT S.R.L.,+40748193136,,1,,master_romania,,0
Lidická 1023,4631,comercianti_legume_fructe,,,25712802,,,0,112,DENUTA FLORIN ALEXANDRU INTREPRINDERE INDIVIDUALA,+40733463463,,1,112,master_romania,,0
,4631,comercianti_legume_fructe,,,3176169,,,0,,DEPO-FRUCT SRL,+40744535385,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33739353,,,0,,DEPOZITULDECARTOFI SRL,+40754962695,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,22052060,,,0,,DESAPROD SRL,+40766435478,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,11706282,,,0,,DESPINA S.R.L.,+40746256145,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,27098947,,,0,,DESTAN GLOBAL FRUCT S.R.L.,+40760044007,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,17031516,,,0,,DESTINA FRUCT SRL,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,27353292,,,0,,DESTONIA BETA SRL,+40767784047,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,19196634,,,0,,DEVILL ANGEL IMPEX S.R.L.,+40721170081,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,24450860,,,0,,DFI PROD SRL,+40745505398,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28387668,,,0,,DIACONESCU ALINA-NICOLETA INTREPRINDERE INDIVIDUALA,+40742928169,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34492439,,,0,,DIACONESCU PETRU-DANIEL INTREPRINDERE FAMILIALA,+40744880316,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,49230398,,,0,,D.I. ALIMENTARE INTERNATIONAL S.R.L.,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,22719806,,,0,,DIAS FRUITS S.R.L.,+40747569777,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,17807642,,,0,,DIAS THERM S.R.L.,+40238566526,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,27435724,,,0,,DICRO AGRUMI DI SICILIA S.R.L.,+40721936235,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34786388,,,0,,DIDINA BUSINESS SRL,+40762924101,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,35571417,,,0,,DIDI PETRE-DANIEL INTREPRINDERE INDIVIDUALA,+40745435096,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30386427,,,0,,DIDOMIR S.R.L.,+40731450367,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,17747230,,,0,,DILAN FRUCT S.R.L.,+40726358119,,1,,master_romania,,0
48,4631,comercianti_legume_fructe,,,23054514,,,0,101,DILARA FRUCT S.R.L.,+40730519148,,1,101,master_romania,,0
,4631,comercianti_legume_fructe,,,37074341,,,0,,DIMENY O. ELISABETA INTREPRINDERE INDIVIDUALA,+40748070035,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,26224117,,,0,,DINASTIA SMART SRL,+40722530095,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,19818699,,,0,,DINCA FLORIAN PERSOANA FIZICA AUTORIZATA,+40746437319,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34903399,,,0,,DINCAN COSTEL PERSOANA FIZICA AUTORIZATA,+40786557250,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34561792,,,0,,DINCAN GEORGEL PERSOANA FIZICA AUTORIZATA,+40765939915,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,43239541,,,0,,DINCAN V. COSTEL PERSOANA FIZICA AUTORIZATA,+40752572033,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,20398459,,,0,,DINCA VINELA PERSOANA FIZICA AUTORIZATA,+40724496532,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,51939074,,,0,,DINECCO AGRIFRESH COOPERATIVA AGRICOLA,+40764622070,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,41519065,,,0,,DINU CAMELIA PERSOANA FIZICA AUTORIZATA,+40765868802,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,37802291,,,0,,DINU I. A. MARIAN INTREPRINDERE INDIVIDUALA,+40723759085,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,40755190,,,0,,DINU RITA PERSOANA FIZICA AUTORIZATA,+40742410128,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28112837,,,0,,DINU ROMEL INTREPRINDERE INDIVIDUALA,+40729938584,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30216635,,,0,,DINU SORIN-GHEORGHE INTREPRINDERE INDIVIDUALA,+40768260374,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33685121,,,0,,DINUTIANI IMPEX SRL,+40767675155,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,25834338,,,0,,DIRECT STORE SRL,,,0,,master_romania,,0
,4631,comercianti_legume_fructe,,,34327350,,,0,,DISTINCT TRADING SRL,+40763935786,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,12705994,,,0,,DISTRANG SRL,+40238710267,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,50671576,,,0,,DISTRIB INTERGARLIC ZONE S.R.L.,+40799148254,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33311470,,,0,,DISTRIFRUCT LLC SRL,+40723125187,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,16657911,,,0,,DISTRIMARK S.R.L.,+40268443167,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,33641362,,,0,,DISTRI NATURAFRUCT S.R.L.-D.,+40737080690,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,24819577,,,0,,DIVAIO TRANS SRL,+40740014062,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28258744,,,0,,DIVAXIAL COMPANY SRL,+40722302050,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,47581295,,,0,,DIVERS TRANDAFIR LOGISTICS S.R.L.,+40726720913,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,24684445,,,0,,DIVER TRADING SRL,+40729518683,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30033204,,,0,,DIVIZIA LEGUME SRL,+40744656454,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,39472157,,,0,,DMS FRESH FRUIT S.R.L.,+40766598399,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,35354566,,,0,,DOBADRIAN CONCEPT SRL-D,+40720499129,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,43683144,,,0,,DOB ALEXDOBRIN S.R.L.,+40729273598,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,17208449,,,0,,DOBREA COSTICA INTREPRINDERE FAMILIALA,+40735998139,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34474530,,,0,,DOBREA DANUT INTREPRINDERE INDIVIDUALA,+40726027733,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34666160,,,0,,DOBRE BADICA PERSOANA FIZICA AUTORIZATA,+40724396309,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,31196480,,,0,,DOBRE V. STEFAN-VASILE INTREPRINDERE INDIVIDUALA,+40725047536,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30482092,,,0,,"DOBRICA A VALENTIN ""COMERCIANT"" PERSOANA FIZICA AUTORIZATA",+40766357003,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,31270241,,,0,,DOBRICA I ROBERT PERSOANA FIZICA AUTORIZATA,+40742476929,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,31578960,,,0,,DOBRILA CRISTIAN PERSOANA FIZICA AUTORIZATA,+40753604911,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,23473059,,,0,,DOBRIN ANETA INTREPRINDERE FAMILIALA,+40748890938,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,21638789,,,0,,DOBRIN I. ELENA PERSOANA FIZICA AUTORIZATA,+40731674250,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,42580817,,,0,,DOBROGEANU HAGI-GHEORGHE PERSOANA FIZICA AUTORIZATA,+40741694194,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34525412,,,0,,DOBROGEANU NECULAI INTREPRINDERE INDIVIDUALA,+40767786747,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34707651,,,0,,DOBROTA DANIEL-IONUT PERSOANA FIZICA AUTORIZATA,+40765003955,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30633985,,,0,,DOBROTA MADALINA PERSOANA FIZICA AUTORIZATA,+40761495584,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,30243303,,,0,,DOCEA M. IULIAN-NARCIS INTREPRINDERE INDIVIDUALA,+40736115886,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,20167713,,,0,,DOCIVEL SRL,+40743382548,,1,,master_romania,,0
Dolní 922,4631,comercianti_legume_fructe,,,27703550,,,0,112,DO - CO FRUCT SRL,+40726181301,,1,112,master_romania,,0
,4631,comercianti_legume_fructe,,,33241935,,,0,,DODODAN IMPORT EXPORT SRL,+40751036929,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,34368431,,,0,,DODO TRADITII LEGUME FRUCTE SRL,+40762288936,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,24148200,,,0,,DOGANOIU C VILICA INTREPRINDERE FAMILIALA,+40721173413,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,25777496,,,0,,DOGARU A. MARIUS INTREPRINDERE INDIVIDUALA,+40763733067,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28430695,,,0,,DOICAN LIDIA INTREPRINDERE INDIVIDUALA,+40729403748,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,28618100,,,0,,DOICU ADRIANA PERSOANA FIZICA AUTORIZATA,+40724586467,,1,,master_romania,,0
,4631,comercianti_legume_fructe,,,12785705,,,0,,DOLCECOMP SRL,+40721237720,,1,,master_romania,,0
Svépomoc IV 1615,4631,comercianti_legume_fructe,,,29242231,,,0,101,DOLCE FRUTA FRESH SRL,+40744511524,,1,101,master_romania,,0
